Job Code,Term,Revision,Plan Date
ITAU719,1,3,2023-07-23
ITAU719,1,4,2023-07-31
ITAU720,1,1,2023-08-11
ITAU721,1,1,2023-06-14
ITAU721,2,1,2023-06-13
ITAU722,1,1,2023-06-08
ITAU722,1,2,2023-06-18
ITAU722,2,1,2023-07-18
ITAU722,2,2,2023-07-14
ITAU722,2,3,2023-07-08
ITAU722,2,4,2023-07-05
ITAU723,1,1,2023-10-13
ITAU723,1,2,2023-10-11
ITAU723A,1,1,2024-05-11
ITAU723B,1,1,2024-03-22
ITAU723B,1,2,2024-03-17
ITAU723B,1,3,2024-03-13
ITAU723C,1,1,2025-02-01
ITAU723C,1,2,2025-02-11
ITAU723C,1,3,2025-02-09
ITAU723D,1,1,2025-03-06
ITAU723D,1,2,2025-02-27
ITAU723D,1,3,2025-02-27
ITAU723D,1,4,2025-03-01
ITAU723E,1,1,2025-11-09
ITAU724,1,1,2023-06-16
ITAU724,1,2,2023-06-26
ITAU724,1,3,2023-07-03
ITAU724,2,1,2023-09-10
ITAU724,2,2,2023-09-18
ITAU724,3,1,2023-09-08
ITAU724,3,2,2023-09-12
ITAU724,3,3,2023-09-24
ITAU724,4,1,2023-08-27
ITAU724,4,2,2023-09-10
ITAU724,5,1,2023-09-15
ITAU724,6,1,2023-08-29
ITAU724,7,1,2024-06-01
ITAU724,7,2,2024-05-31
ITAU725,1,1,2023-06-27
ITAU725,1,2,2023-07-07
ITAU725,2,1,2023-08-01
ITAU725,2,2,2023-08-05
ITAU725,3,1,2023-07-21
ITAU725,3,2,2023-08-02
ITAU725,3,3,2023-08-08
ITAU725,4,1,2023-07-31
ITAU725,5,1,2023-07-25
ITAU725,5,2,2023-07-30
ITAU725,5,3,2023-08-12
ITAU726,1,1,2023-05-08
ITAU726,1,2,2023-05-15
ITAU727,1,1,2023-08-01
ITAU727,2,1,2023-12-12
ITAU727,2,2,2023-12-22
ITAU727,2,3,2023-12-21
ITAU727,2,4,2023-12-16
ITAU728,1,1,2023-07-20
ITAU728,1,2,2023-08-02
ITAU728,1,3,2023-08-01
ITAU728,2,1,2023-08-08
ITAU728,2,2,2023-08-22
ITAU728,2,3,2023-09-04
ITAU728,3,1,2023-08-24
ITAU728,3,2,2023-08-21
ITAU729,1,1,2023-09-06
ITAU729,1,2,2023-09-11
ITAU729,1,3,2023-09-04
ITAU729,2,1,2023-07-16
ITAU729,2,2,2023-07-17
ITAU729,3,1,2023-08-21
ITAU730,1,1,2023-07-10
ITAU730,2,1,2023-07-23
ITAU730,2,2,2023-07-26
ITAU730,2,3,2023-08-08
ITAU730,2,4,2023-08-03
ITAU730,3,1,2023-08-14
ITAU730,3,2,2023-08-15
ITAU730,3,3,2023-08-12
ITAU730,4,1,2023-07-29
ITAU730,4,2,2023-07-22
ITAU730,5,1,2023-08-16
ITAU731,1,1,2024-03-05
ITAU731,1,2,2024-03-01
ITAU731,2,1,2023-11-15
ITAU731,3,1,2024-01-09
ITAU731,3,2,2024-01-17
ITAU731,3,3,2024-01-13
ITAU732,1,1,2023-07-17
ITAU732,1,2,2023-07-19
ITAU732,1,3,2023-07-29
ITAU732,2,1,2023-08-01
ITAU732,2,2,2023-07-28
ITAU732,2,3,2023-07-22
ITAU732,3,1,2023-07-30
ITAU732,3,2,2023-08-04
ITAU732,4,1,2023-07-25
ITAU732,4,2,2023-08-08
ITAU733,1,1,2023-10-31
ITAU733,1,2,2023-11-11
ITAU733,1,3,2023-11-08
ITAU733,1,4,2023-11-09
ITAU733,2,1,2023-08-04
ITAU733,3,1,2023-08-25
ITAU733,3,2,2023-08-22
ITAU734,1,1,2023-07-08
ITAU734,1,2,2023-07-19
ITAU734,2,1,2023-06-30
ITAU734,2,2,2023-07-13
ITAU734,2,3,2023-07-17
ITAU734,3,1,2023-07-28
ITAU734,3,2,2023-08-09
ITAU735,1,1,2023-08-10
ITAU735,1,2,2023-08-08
ITAU735,1,3,2023-08-15
ITAU735,1,4,2023-08-19
ITAU735,2,1,2023-08-17
ITAU735,2,2,2023-08-19
ITAU735,2,3,2023-08-20
ITAU735,2,4,2023-08-26
ITAU735,3,1,2023-08-27
ITAU735,3,2,2023-09-09
ITAU736,1,1,2023-09-02
ITAU737,1,1,2023-08-25
ITAU737,1,2,2023-08-20
ITAU737,1,3,2023-09-02
ITAU737,1,4,2023-08-28
ITAU737,2,1,2023-08-22
ITAU737,3,1,2023-09-28
ITAU737,4,1,2023-09-25
ITAU737,5,1,2023-10-10
ITAU737,5,2,2023-10-18
ITAU737,5,3,2023-10-11
ITAU737,6,1,2023-10-14
ITAU737,6,2,2023-10-23
ITAU737,6,3,2023-10-20
ITAU737,6,4,2023-10-28
ITAU737,7,1,2023-11-02
ITAU737,7,2,2023-11-16
ITAU737,7,3,2023-11-30
ITAU737,7,4,2023-12-10
ITAU737,8,1,2023-10-29
ITAU737,9,1,2023-11-12
ITAU737,10,1,2023-10-24
ITAU737,10,2,2023-10-30
ITAU738,1,1,2023-08-25
ITAU738,1,2,2023-09-08
ITAU738,1,3,2023-09-17
ITAU739,1,1,2023-09-09
ITAU739,2,1,2023-11-26
ITAU739,2,2,2023-12-10
ITAU739,2,3,2023-12-19
ITAU739,2,4,2023-12-19
ITAU739,3,1,2023-09-16
ITAU739,3,2,2023-09-20
ITAU739,4,1,2023-12-30
ITAU739,4,2,2024-01-03
ITAU739,5,1,2023-09-10
ITAU739,6,1,2024-02-14
ITAU739,6,2,2024-02-12
ITAU739,6,3,2024-02-16
ITAU739,6,4,2024-02-12
ITAU740,1,1,2023-08-18
ITAU740,1,2,2023-08-18
ITAU740,1,3,2023-08-28
ITAU740,2,1,2023-08-06
ITAU740,3,1,2023-08-22
ITAU740,3,2,2023-08-24
ITAU740,3,3,2023-08-25
ITAU740A,1,1,2023-09-12
ITAU740A,1,2,2023-09-25
ITAU740A,2,1,2023-10-05
ITAU740A,2,2,2023-10-07
ITAU740A,2,3,2023-10-20
ITAU740A,2,4,2023-10-29
ITAU740A,3,1,2023-10-20
ITAU741,1,1,2023-07-29
ITAU741,1,2,2023-08-02
ITAU741,1,3,2023-07-26
ITAU741,1,4,2023-08-07
ITAU741,2,1,2023-09-11
ITAU741,2,2,2023-09-13
ITAU741,2,3,2023-09-17
ITAU741,2,4,2023-09-13
ITAU741,3,1,2023-10-02
ITAU742,1,1,2023-08-06
ITAU742,1,2,2023-08-10
ITAU742,2,1,2023-08-07
ITAU742,3,1,2023-09-02
ITAU742,3,2,2023-09-01
ITAU742,3,3,2023-08-27
ITAU742,3,4,2023-09-05
ITAU743,1,1,2023-08-09
ITAU743,1,2,2023-08-05
ITAU743,2,1,2023-09-13
ITAU743,2,2,2023-09-10
ITAU743,2,3,2023-09-24
ITAU743,2,4,2023-09-25
ITAU743,3,1,2023-10-04
ITAU743,3,2,2023-10-09
ITAU744,1,1,2023-10-02
ITAU744,1,2,2023-10-06
ITAU744,1,3,2023-10-12
ITAU744,2,1,2023-12-10
ITAU744,2,2,2023-12-11
ITAU745,1,1,2023-09-25
ITAU745,2,1,2024-04-28
ITAU745,2,2,2024-04-25
ITAU745,2,3,2024-04-29
ITAU745,2,4,2024-05-05
ITAU745,3,1,
ITAU745,4,1,
ITAU745,4,2,
ITAU745,5,1,
ITAU745,5,2,
ITAU745,5,3,
ITAU746,1,1,2023-10-19
ITAU746,1,2,2023-10-13
ITAU746,1,3,2023-10-11
ITAU746,1,4,2023-10-25
ITAU746,2,1,2023-09-28
ITAU746,2,2,2023-10-12
ITAU746,3,1,2023-06-04
ITAU746,3,2,2023-06-10
ITAU746,3,3,2023-06-18
ITAU747,1,1,2023-10-13
ITAU747,1,2,2023-10-10
ITAU747,1,3,2023-10-13
ITAU747,1,4,2023-10-18
ITAU748,1,1,2023-11-27
ITAU748,1,2,2023-11-23
ITAU748,1,3,2023-11-19
ITAU748,1,4,2023-11-12
ITAU748,2,1,2023-11-27
ITAU748,2,2,2023-12-01
ITAU748,3,1,2023-12-14
ITAU749,1,1,2023-09-30
ITAU749,1,2,2023-10-14
ITAU749,2,1,2023-10-21
ITAU749,2,2,2023-11-02
ITAU749,2,3,2023-10-26
ITAU749,3,1,2023-11-23
ITAU749,3,2,2023-11-25
ITAU749,3,3,2023-11-27
ITAU749,3,4,2023-12-05
ITAU749,4,1,2023-12-26
ITAU749,5,1,2024-03-01
ITAU749,5,2,2024-02-27
ITAU750,1,1,2023-11-24
ITAU750,1,2,2023-11-25
ITAU750,2,1,2023-11-25
ITAU750,3,1,2023-12-08
ITAU750,3,2,2023-12-14
ITAU750,4,1,2023-12-02
ITAU750,4,2,2023-11-28
ITAU750,5,1,2023-11-23
ITAU750,5,2,2023-12-04
ITAU750,6,1,2024-01-10
ITAU750,6,2,2024-01-06
ITAU751,1,1,2023-09-23
ITAU751,1,2,2023-09-17
ITAU751,2,1,2023-10-19
ITAU751,2,2,2023-10-16
ITAU751,2,3,2023-10-22
ITAU751,3,1,2023-12-09
ITAU752,1,1,2023-09-03
ITAU752,1,2,2023-08-28
ITAU752,2,1,2023-09-21
ITAU752,2,2,2023-09-30
ITAU752,2,3,2023-10-02
ITAU752,2,4,2023-10-15
ITAU752,3,1,2023-10-24
ITAU752,3,2,2023-10-27
ITAU752,4,1,2023-09-23
ITAU752,4,2,2023-09-17
ITAU752,4,3,2023-09-26
ITAU752,4,4,2023-10-02
ITAU752,5,1,2023-10-26
ITAU753,1,1,2023-09-28
ITAU753,2,1,2023-10-06
ITAU753,2,2,2023-10-10
ITAU753,2,3,2023-10-16
ITAU753,3,1,2023-10-14
ITAU753,3,2,2023-10-08
ITAU753,4,1,2023-10-05
ITAU753,4,2,2023-09-28
ITAU753,5,1,2023-11-30
ITAU754,1,1,2023-09-07
ITAU754,1,2,2023-09-09
ITAU754,1,3,2023-09-17
ITAU754,2,1,2023-10-02
ITAU754,2,2,2023-09-28
ITAU754,2,3,2023-10-04
ITAU754,3,1,2023-10-05
ITAU754,3,2,2023-10-13
ITAU755,1,1,2023-10-09
ITAU755,1,2,2023-10-11
ITAU755,1,3,2023-10-07
ITAU755,2,1,2023-12-29
ITAU755,3,1,2023-12-01
ITAU756,1,1,2023-11-25
ITAU756,1,2,2023-11-29
ITAU756,2,1,2023-12-12
ITAU756,2,2,2023-12-21
ITAU756,2,3,2024-01-02
ITAU756,3,1,2023-12-15
ITAU756,3,2,2023-12-28
ITAU756,3,3,2023-12-29
ITAU756,4,1,2023-12-05
ITAU756,4,2,2023-12-10
ITAU756,5,1,2023-12-18
ITAU757,1,1,2023-10-28
ITAU757,1,2,2023-11-09
ITAU757,2,1,2023-11-08
ITAU757,3,1,2023-11-19
ITAU757,3,2,2023-11-26
ITAU758,1,1,2024-02-07
ITAU758,2,1,2023-10-11
ITAU758,2,2,2023-10-19
ITAU758,2,3,2023-10-18
ITAU758,3,1,2023-12-05
ITAU758,3,2,2023-12-02
ITAU759,1,1,2023-11-29
ITAU759,1,2,2023-12-09
ITAU760,1,1,2024-01-11
ITAU760,1,2,2024-01-15
ITAU760,1,3,2024-01-19
ITAU760,2,1,2023-12-07
ITAU760,2,2,2023-12-03
ITAU760,2,3,2023-12-09
ITAU760,2,4,2023-12-04
ITAU760,3,1,2023-12-26
ITAU760,3,2,2024-01-04
ITAU760,3,3,2024-01-13
ITAU760,3,4,2024-01-06
ITAU761,1,1,2024-03-30
ITAU761,1,2,2024-03-31
ITAU761,2,1,2023-12-31
ITAU761,2,2,2023-12-25
ITAU761,3,1,2023-12-28
ITAU762,1,1,2023-11-25
ITAU762,1,2,2023-12-09
ITAU762,1,3,2023-12-19
ITAU762,1,4,2023-12-28
ITAU762,2,1,2023-11-29
ITAU762,3,1,2024-11-09
ITAU762,3,2,2024-11-14
ITAU762,3,3,2024-11-24
ITAU762,3,4,2024-11-29
ITAU762,4,1,2024-12-11
ITAU762,4,2,2024-12-12
ITAU762,4,3,2024-12-11
ITAU762,4,4,2024-12-09
ITAU763,1,1,2023-11-08
ITAU763,2,1,2023-12-23
ITAU763,2,2,2023-12-16
ITAU763,3,1,2023-12-21
ITAU763,3,2,2023-12-30
ITAU763,3,3,2023-12-31
ITAU763,3,4,2024-01-02
ITAU763,4,1,2023-12-24
ITAU763,4,2,2023-12-25
ITAU764,1,1,2023-09-30
ITAU764,2,1,2023-10-05
ITAU764,2,2,2023-10-15
ITAU764,3,1,2023-10-14
ITAU764,3,2,2023-10-08
ITAU764,4,1,2023-10-11
ITAU764,4,2,2023-10-08
ITAU764,5,1,2023-10-04
ITAU764,5,2,2023-10-17
ITAU764,5,3,2023-10-17
ITAU765,1,1,2023-11-10
ITAU765,1,2,2023-11-06
ITAU766,1,1,2023-11-13
ITAU767,1,1,2024-02-13
ITAU767,1,2,2024-02-25
ITAU767,1,3,2024-02-29
ITAU767,2,1,2023-12-23
ITAU767,2,2,2024-01-02
ITAU767,2,3,2024-01-03
ITAU767,3,1,2024-01-09
ITAU767,3,2,2024-01-21
ITAU768,1,1,2023-12-25
ITAU768,1,2,2023-12-19
ITAU768,1,3,2024-01-01
ITAU768,2,1,2024-01-04
ITAU768,3,1,2024-01-11
ITAU768,3,2,2024-01-09
ITAU768,4,1,2024-01-17
ITAU768,4,2,2024-01-27
ITAU768,4,3,2024-02-10
ITAU769,1,1,2023-11-20
ITAU769,2,1,2023-12-03
ITAU769,2,2,2023-12-16
ITAU769,2,3,2023-12-28
ITAU770,1,1,2023-11-28
ITAU770,1,2,2023-11-28
ITAU770,2,1,2023-12-22
ITAU770,2,2,2023-12-21
ITAU770,2,3,2024-01-01
ITAU770,3,1,2023-12-18
ITAU770,3,2,2023-12-25
ITAU770,3,3,2023-12-25
ITAU770,3,4,2023-12-31
ITAU771,1,1,2023-10-13
ITAU771,1,2,2023-10-21
ITAU771,1,3,2023-10-16
ITAU771,2,1,2023-12-09
ITAU771,2,2,2023-12-16
ITAU771,2,3,2023-12-14
ITAU771,2,4,2023-12-12
ITAU772,1,1,2024-02-12
ITAU772,1,2,2024-02-20
ITAU772,2,1,2023-12-03
ITAU772,2,2,2023-12-05
ITAU772,3,1,2023-11-12
ITAU773,1,1,2023-11-01
ITAU773,1,2,2023-11-06
ITAU773,2,1,2023-11-12
ITAU773,2,2,2023-11-09
ITAU773,3,1,2023-12-06
ITAU774,1,1,2023-11-22
ITAU774,1,2,2023-12-05
ITAU775,1,1,2023-10-30
ITAU775,1,2,2023-11-08
ITAU775,1,3,2023-11-05
ITAU775,1,4,2023-10-29
ITAU775,2,1,2023-11-22
ITAU775,3,1,2023-11-23
ITAU775,3,2,2023-11-19
ITAU775,3,3,2023-11-12
ITAU775,3,4,2023-11-25
ITAU776,1,1,2023-11-10
ITAU776,2,1,2023-11-15
ITAU776,2,2,2023-11-16
ITAU776,3,1,2024-01-02
ITAU776,3,2,2024-01-14
ITAU777,1,1,2023-11-27
ITAU778,1,1,2024-02-10
ITAU778,2,1,2023-12-10
ITAU778,2,2,2023-12-09
ITAU778,2,3,2023-12-06
ITAU778,3,1,2023-12-26
ITAU778,3,2,2024-01-02
ITAU778,3,3,2023-12-31
ITAU778,3,4,2024-01-02
ITAU779,1,1,2023-11-18
ITAU779,1,2,2023-11-15
ITAU779,1,3,2023-11-15
ITAU779,2,1,2023-12-04
ITAU779,3,1,2023-12-07
ITAU779,3,2,2023-12-17
ITAU779,3,3,2023-12-13
ITAU780,1,1,2023-11-14
ITAU780,2,1,2023-11-30
ITAU780,3,1,2023-12-18
ITAU780,3,2,2023-12-27
ITAU780,3,3,2024-01-02
ITAU781,1,1,2023-11-17
ITAU781,1,2,2023-11-17
ITAU781,2,1,2023-11-24
ITAU782,1,1,2023-12-13
ITAU782,1,2,2023-12-10
ITAU782,1,3,2023-12-14
ITAU782,1,4,2023-12-27
ITAU782,2,1,2023-12-22
ITAU782,2,2,2024-01-05
ITAU782,2,3,2024-01-10
ITAU782,3,1,2024-01-04
ITAU783,1,1,2023-10-21
ITAU783,1,2,2023-10-21
ITAU783,2,1,2023-11-12
ITAU783,3,1,2023-12-10
ITAU783,3,2,2023-12-22
ITAU783,3,3,2023-12-25
ITAU784,1,1,2023-12-02
ITAU784,2,1,2023-12-02
ITAU785,1,1,2023-11-06
ITAU785,1,2,2023-11-12
ITAU786,1,1,2023-12-18
ITAU786,1,2,2023-12-16
ITAU786,1,3,2023-12-30
ITAU786,2,1,2023-12-24
ITAU786,2,2,2024-01-07
ITAU786,2,3,2024-01-21
ITAU786,2,4,2024-01-23
ITAU787,1,1,2023-12-19
ITAU787,1,2,2023-12-15
ITAU787,1,3,2023-12-16
ITAU787,2,1,2024-01-11
ITAU787,2,2,2024-01-15
ITAU787,2,3,2024-01-16
ITAU787,2,4,2024-01-11
ITAU788,1,1,2023-11-03
ITAU788,2,1,2023-12-29
ITAU788,2,2,2023-12-26
ITAU788,3,1,2023-12-04
ITAU788,3,2,2023-12-12
ITAU788,3,3,2023-12-07
ITAU788,3,4,2023-12-03
ITAU789,1,1,2023-12-21
ITAU789,1,2,2023-12-18
ITAU789,1,3,2023-12-13
ITAU789,1,4,2023-12-16
ITAU789,2,1,2023-12-18
ITAU789,2,2,2023-12-23
ITAU790,1,1,2023-11-23
ITAU790,1,2,2023-12-01
ITAU790,1,3,2023-12-07
ITAU790,2,1,2023-12-21
ITAU790,2,2,2024-01-02
ITAU790,2,3,2024-01-15
ITAU790,2,4,2024-01-18
ITAU790,3,1,2024-01-02
ITAU790,3,2,2024-01-02
ITAU791,1,1,2024-01-10
ITAU791,1,2,2024-01-20
ITAU791,1,3,2024-01-28
ITAU791,1,4,2024-02-07
ITAU791,2,1,2024-01-09
ITAU791,2,2,2024-01-19
ITAU791,2,3,2024-01-19
ITAU791,2,4,2024-01-24
ITAU791,3,1,2023-02-06
ITAU791,4,1,2024-01-03
ITAU791,4,2,2024-01-14
ITAU791,4,3,2024-01-14
ITAU791,4,4,2024-01-09
ITAU791,5,1,2024-01-02
ITAU791,5,2,2023-12-26
ITAU792,1,1,2023-12-15
ITAU792,1,2,2023-12-19
ITAU792,2,1,2023-12-19
ITAU792,2,2,2023-12-15
ITAU792,2,3,2023-12-09
ITAU792,2,4,2023-12-13
ITAU792,3,1,2023-12-19
ITAU792,3,2,2023-12-21
ITAU792,3,3,2023-12-28
ITAU792,4,1,2024-10-14
ITAU792,4,2,2024-10-20
ITAU792,5,1,2024-10-03
ITAU792,5,2,2024-10-03
ITAU793,1,1,2024-02-21
ITAU793,2,1,2024-03-15
ITAU793,3,1,2023-12-22
ITAU793,3,2,2023-12-28
ITAU793,3,3,2024-01-01
ITAU793,3,4,2023-12-26
ITAU793,4,1,2024-01-28
ITAU793,5,1,2024-01-22
ITAU794,1,1,2024-02-20
ITAU794,1,2,2024-02-17
ITAU794,2,1,2024-01-30
ITAU794,2,2,2024-01-25
ITAU794,2,3,2024-01-25
ITAU794,3,1,2024-02-02
ITAU795,1,1,2024-01-20
ITAU795,1,2,2024-01-18
ITAU795,1,3,2024-01-26
ITAU795,1,4,2024-01-23
ITAU795,2,1,2024-04-11
ITAU795,2,2,2024-04-17
ITAU795,2,3,2024-04-20
ITAU795,3,1,2024-04-23
ITAU795,3,2,2024-04-16
ITAU795,3,3,2024-04-18
ITAU795,3,4,2024-04-14
ITAU796,1,1,2024-03-29
ITAU796,1,2,2024-04-11
ITAU796,2,1,2024-01-31
ITAU796,3,1,2024-02-16
ITAU796,3,2,2024-02-14
ITAU796,4,1,2024-05-09
ITAU796,5,1,2024-06-07
ITAU796,5,2,2024-06-14
ITAU796,5,3,2024-06-24
ITAU796,5,4,2024-06-25
ITAU797,1,1,2024-02-21
ITAU797,1,2,2024-02-27
ITAU797,1,3,2024-02-25
ITAU797,2,1,2023-12-29
ITAU797,2,2,2024-01-07
ITAU797,2,3,2024-01-12
ITAU797,3,1,2024-03-20
ITAU797,3,2,2024-03-25
ITAU798,1,1,2023-12-26
ITAU798,2,1,2023-12-27
ITAU798,2,2,2024-01-06
ITAU798,2,3,2024-01-18
ITAU798,2,4,2024-01-13
ITAU798,3,1,2024-01-06
ITAU798,3,2,2024-01-09
ITAU798,3,3,2024-01-22
ITAU798,3,4,2024-02-04
ITAU799,1,1,2023-12-27
ITAU799,1,2,2023-12-25
ITAU799,1,3,2023-12-19
ITAU799,1,4,2023-12-23
ITAU799,2,1,2023-12-28
ITAU799,2,2,2023-12-29
ITAU799,2,3,2023-12-25
ITAU799,2,4,2023-12-21
ITAU799,3,1,2024-01-02
ITAU800,1,1,2023-12-08
ITAU800,1,2,2023-12-08
ITAU800,1,3,2023-12-10
ITAU800,2,1,2024-01-06
ITAU800,2,2,2024-01-02
ITAU800,3,1,2023-12-26
ITAU800,4,1,2023-12-17
ITAU800,5,1,2024-01-06
ITAU800,5,2,2024-01-05
ITAU801,1,1,2024-04-06
ITAU802,1,1,2023-12-14
ITAU802,1,2,2023-12-25
ITAU802,1,3,2024-01-05
ITAU802,2,1,2024-01-02
ITAU802,3,1,2023-12-23
ITAU802,3,2,2023-12-17
ITAU802,3,3,2023-12-20
ITAU802,3,4,2023-12-15
ITAU803,1,1,2024-05-11
ITAU803,1,2,2024-05-15
ITAU803,1,3,2024-05-17
ITAU803,2,1,2024-04-26
ITAU803,2,2,2024-04-25
ITAU803,2,3,2024-04-28
ITAU803,2,4,2024-05-03
ITAU803,3,1,2024-01-06
ITAU803,3,2,2024-01-20
ITAU803,3,3,2024-01-16
ITAU804,1,1,2023-12-25
ITAU804,1,2,2024-01-03
ITAU804,1,3,2023-12-30
ITAU805,1,1,2024-01-28
ITAU805,1,2,2024-02-08
ITAU805,2,1,2024-01-03
ITAU805,2,2,2024-01-14
ITAU805,2,3,2024-01-08
ITAU805,2,4,2024-01-10
ITAU805,3,1,2024-01-09
ITAU805,3,2,2024-01-23
ITAU806,1,1,2023-12-24
ITAU806,1,2,2024-01-06
ITAU806,1,3,2024-01-01
ITAU806,1,4,2024-01-01
ITAU806,2,1,2024-01-22
ITAU806,2,2,2024-02-04
ITAU806,3,1,2024-01-18
ITAU806,3,2,2024-01-27
ITAU807,1,1,2024-02-15
ITAU807,1,2,2024-02-12
ITAU807,1,3,2024-02-15
ITAU807,2,1,2024-02-20
ITAU807,2,2,2024-03-03
ITAU807,2,3,2024-03-09
ITAU807,3,1,2024-04-08
ITAU808,1,1,2024-03-26
ITAU808,1,2,2024-03-25
ITAU808,1,3,2024-04-06
ITAU808,1,4,2024-04-18
ITAU808,2,1,2024-03-19
ITAU808,3,1,2024-03-18
ITAU808,3,2,2024-03-11
ITAU808,3,3,2024-03-08
ITAU808,3,4,2024-03-10
ITAU809,1,1,2024-02-17
ITAU809,2,1,2024-03-07
ITAU809,3,1,2024-03-13
ITAU809,3,2,2024-03-15
ITAU809,3,3,2024-03-13
ITAU809A,1,1,2024-06-07
ITAU809A,2,1,2024-03-04
ITAU809A,2,2,2024-02-28
ITAU809A,2,3,2024-02-23
ITAU809A,3,1,2024-03-22
ITAU809A,3,2,2024-03-23
ITAU810,1,1,2024-02-06
ITAU810,1,2,2024-02-13
ITAU810,1,3,2024-02-26
ITAU810,1,4,2024-02-23
ITAU810,2,1,2024-02-24
ITAU810,3,1,2024-02-07
ITAU810,3,2,2024-02-11
ITAU810,3,3,2024-02-13
ITAU810,3,4,2024-02-18
ITAU811,1,1,2024-02-28
ITAU811,1,2,2024-03-13
ITAU811,1,3,2024-03-10
ITAU811,1,4,2024-03-17
ITAU811,2,1,2024-03-10
ITAU811,2,2,2024-03-22
ITAU811,2,3,2024-03-25
ITAU811,3,1,2024-03-27
ITAU811,3,2,2024-04-10
ITAU811,3,3,2024-04-16
ITAU811,4,1,2024-03-16
ITAU811,4,2,2024-03-30
ITAU811,4,3,2024-03-24
ITAU811,4,4,2024-04-05
ITAU811,5,1,2024-04-01
ITAU812,1,1,2024-03-10
ITAU812,2,1,2024-04-21
ITAU812,3,1,2024-05-29
ITAU812,3,2,2024-06-09
ITAU812,3,3,2024-06-14
ITAU812,3,4,2024-06-09
ITAU812,4,1,2024-03-26
ITAU812,4,2,2024-04-02
ITAU812,5,1,2024-04-02
ITAU812,6,1,2024-06-07
ITAU812,6,2,2024-06-20
ITAU812,6,3,2024-06-30
ITAU812,6,4,2024-07-07
ITAU813,1,1,2024-05-01
ITAU813,2,1,2024-05-18
ITAU813,2,2,2024-05-23
ITAU814,1,1,2024-03-19
ITAU814,1,2,2024-03-24
ITAU814,1,3,2024-03-27
ITAU814,1,4,2024-03-22
ITAU815,1,1,2024-03-04
ITAU815,1,2,2024-03-16
ITAU815,1,3,2024-03-24
ITAU815,2,1,2024-03-18
ITAU815,2,2,2024-03-14
ITAU815,3,1,2024-03-27
ITAU815,3,2,2024-03-21
ITAU815,3,3,2024-03-31
ITAU816,1,1,2024-03-12
ITAU816,1,2,2024-03-09
ITAU816,2,1,2024-03-13
ITAU816,2,2,2024-03-24
ITAU816,3,1,2024-04-01
ITAU817,1,1,2024-03-02
ITAU817,1,2,2024-03-06
ITAU817,1,3,2024-03-12
ITAU817,1,4,2024-03-20
ITAU817,2,1,2024-03-25
ITAU817,2,2,2024-03-24
ITAU817,3,1,2024-05-14
ITAU817,4,1,2024-04-01
ITAU817,4,2,2024-04-02
ITAU817,4,3,2024-04-15
ITAU817,4,4,2024-04-13
ITAU817,5,1,2024-04-27
ITAU818,1,1,2024-03-06
ITAU818,2,1,2024-03-31
ITAU818,2,2,2024-04-02
ITAU818,2,3,2024-04-09
ITAU818,2,4,2024-04-15
ITAU819,1,1,2024-03-28
ITAU819,1,2,2024-03-29
ITAU819,2,1,2024-03-19
ITAU819,2,2,2024-03-14
ITAU819,3,1,2024-04-11
ITAU819,3,2,2024-04-13
ITAU819,3,3,2024-04-11
ITAU819,3,4,2024-04-10
ITAU820,1,1,2024-05-06
ITAU820,1,2,2024-05-14
ITAU820,1,3,2024-05-22
ITAU820,2,1,2024-06-06
ITAU820,2,2,2024-06-10
ITAU820,3,1,2024-04-23
ITAU820,3,2,2024-05-03
ITAU820,3,3,2024-05-15
ITAU820,3,4,2024-05-14
ITAU820,4,1,2024-06-14
ITAU821,1,1,2024-04-15
ITAU821,1,2,2024-04-29
ITAU822,1,1,2024-04-08
ITAU822,1,2,2024-04-05
ITAU822,1,3,2024-04-12
ITAU823,1,1,2024-04-13
ITAU823,1,2,2024-04-16
ITAU824,1,1,
ITAU825,1,1,2024-07-11
ITAU825,1,2,2024-07-20
ITAU825,1,3,2024-07-13
ITAU825,1,4,2024-07-20
ITAU825,2,1,2024-04-18
ITAU825,2,2,2024-04-25
ITAU825,3,1,2024-04-06
ITAU826,1,1,2024-04-04
ITAU826,1,2,2024-04-10
ITAU826,2,1,2024-06-30
ITAU826,2,2,2024-07-05
ITAU826,3,1,2024-07-09
ITAU826,3,2,2024-07-08
ITAU827,1,1,2024-05-09
ITAU827,1,2,2024-05-20
ITAU827,2,1,2024-06-18
ITAU827,3,1,2024-06-18
ITAU827,3,2,2024-06-20
ITAU827,3,3,2024-06-22
ITAU827,4,1,2024-05-11
ITAU827,5,1,2024-05-09
ITAU827,5,2,2024-05-15
ITAU827,5,3,2024-05-19
ITAU827,5,4,2024-05-23
ITAU828,1,1,2024-04-28
ITAU828,1,2,2024-05-01
ITAU828,1,3,2024-04-27
ITAU828,1,4,2024-04-25
ITAU828,2,1,2024-04-25
ITAU828,2,2,2024-04-29
ITAU828,2,3,2024-04-27
ITAU828,2,4,2024-05-07
ITAU828,3,1,2024-05-10
ITAU828,3,2,2024-05-16
ITAU829,1,1,2024-07-15
ITAU829,1,2,2024-07-29
ITAU829,1,3,2024-08-12
ITAU829,1,4,2024-08-18
ITAU829,2,1,2024-05-15
ITAU829,2,2,2024-05-11
ITAU829,2,3,2024-05-06
ITAU829,3,1,2024-05-08
ITAU830,1,1,2024-05-15
ITAU830,2,1,2024-05-06
