Job Code,Activity,Date,PIC,File Link,Description
ITAU783,Addendum Sent,2023-12-16,WNA,https://company.sharepoint.com/ITAU783/addendum_sent.pdf,Signed by client
ITAU783,Addendum Received,2023-12-24,OMW,https://company.sharepoint.com/ITAU783/addendum_received.pdf,Internal verification completed
ITAU783,Addendum Signed,2023-12-26,IFI,https://company.sharepoint.com/ITAU783/addendum_signed.pdf,Final version uploaded
ITAU784,SPK Sent,2024-01-05,DTP,https://company.sharepoint.com/ITAU784/spk_sent.pdf,Internal verification completed
ITAU784,SPK Received,2024-01-06,WNA,https://company.sharepoint.com/ITAU784/spk_received.pdf,Document uploaded
ITAU784,SPK Signed,2024-01-10,RLM,https://company.sharepoint.com/ITAU784/spk_signed.pdf,Final version uploaded
ITAU785,SPK Sent,2023-10-11,DGS,https://company.sharepoint.com/ITAU785/spk_sent.pdf,Document uploaded
ITAU785,SPK Received,2023-10-12,FYA,https://company.sharepoint.com/ITAU785/spk_received.pdf,Waiting for approval
ITAU785,SPK Signed,2023-10-16,JQV,https://company.sharepoint.com/ITAU785/spk_signed.pdf,Internal verification completed
ITAU786,SPK Sent,2023-10-24,RLM,https://company.sharepoint.com/ITAU786/spk_sent.pdf,Reviewed by Legal
ITAU786,SPK Received,2023-10-29,TSR,https://company.sharepoint.com/ITAU786/spk_received.pdf,Internal verification completed
ITAU786,SPK Signed,2023-10-30,WNA,https://company.sharepoint.com/ITAU786/spk_signed.pdf,Signed by client
ITAU787,SPK Sent,2023-10-26,NFI,https://company.sharepoint.com/ITAU787/spk_sent.pdf,Waiting for approval
ITAU787,SPK Received,2023-10-29,DGS,https://company.sharepoint.com/ITAU787/spk_received.pdf,Reviewed by Legal
ITAU787,SPK Signed,2023-11-01,HZR,https://company.sharepoint.com/ITAU787/spk_signed.pdf,Waiting for approval
ITAU788,SPK Sent,2023-11-01,DGS,https://company.sharepoint.com/ITAU788/spk_sent.pdf,Internal verification completed
ITAU788,SPK Received,2023-11-05,RLM,https://company.sharepoint.com/ITAU788/spk_received.pdf,Internal verification completed
ITAU788,SPK Signed,2023-11-06,JQV,https://company.sharepoint.com/ITAU788/spk_signed.pdf,Document uploaded
ITAU789,SPK Sent,2023-10-31,OMW,https://company.sharepoint.com/ITAU789/spk_sent.pdf,Approved
ITAU789,SPK Received,2023-11-08,TLW,https://company.sharepoint.com/ITAU789/spk_received.pdf,Signed by client
ITAU789,SPK Signed,2023-11-09,FYA,https://company.sharepoint.com/ITAU789/spk_signed.pdf,Signed by client
ITAU790,SPK Sent,2023-11-01,IFI,https://company.sharepoint.com/ITAU790/spk_sent.pdf,Waiting for approval
ITAU790,SPK Received,2023-11-02,FYA,https://company.sharepoint.com/ITAU790/spk_received.pdf,Waiting for approval
ITAU790,SPK Signed,2023-11-06,HZR,https://company.sharepoint.com/ITAU790/spk_signed.pdf,Internal verification completed
ITAU791,SPK Sent,2023-11-03,DGS,https://company.sharepoint.com/ITAU791/spk_sent.pdf,Signed by client
ITAU791,SPK Received,2023-11-07,HZR,https://company.sharepoint.com/ITAU791/spk_received.pdf,Waiting for approval
ITAU791,SPK Signed,2023-11-10,JQV,https://company.sharepoint.com/ITAU791/spk_signed.pdf,Document uploaded
ITAU791,Addendum Sent,2023-12-07,TLW,https://company.sharepoint.com/ITAU791/addendum_sent.pdf,Signed by client
ITAU791,Addendum Received,2023-12-14,IFS,https://company.sharepoint.com/ITAU791/addendum_received.pdf,Reviewed by Legal
ITAU791,Addendum Signed,2023-12-16,TLW,https://company.sharepoint.com/ITAU791/addendum_signed.pdf,Internal verification completed
ITAU792,SPK Sent,2023-11-15,NFI,https://company.sharepoint.com/ITAU792/spk_sent.pdf,Internal verification completed
ITAU792,SPK Received,2023-11-23,IFS,https://company.sharepoint.com/ITAU792/spk_received.pdf,Document uploaded
ITAU792,SPK Signed,2023-11-24,IFI,https://company.sharepoint.com/ITAU792/spk_signed.pdf,Signed by client
ITAU792,Addendum Sent,2024-03-10,TLW,https://company.sharepoint.com/ITAU792/addendum_sent.pdf,Signed by client
ITAU792,Addendum Received,2024-03-17,WNA,https://company.sharepoint.com/ITAU792/addendum_received.pdf,Internal verification completed
ITAU792,Addendum Signed,2024-03-20,FYA,https://company.sharepoint.com/ITAU792/addendum_signed.pdf,Final version uploaded
ITAU793,SPK Sent,2023-11-15,IFS,https://company.sharepoint.com/ITAU793/spk_sent.pdf,Signed by client
ITAU793,SPK Received,2023-11-20,OMW,https://company.sharepoint.com/ITAU793/spk_received.pdf,Signed by client
ITAU793,SPK Signed,2023-11-24,WNA,https://company.sharepoint.com/ITAU793/spk_signed.pdf,Signed by client
ITAU794,SPK Sent,2023-11-25,TSR,https://company.sharepoint.com/ITAU794/spk_sent.pdf,Approved
ITAU794,SPK Received,2023-11-30,IFS,https://company.sharepoint.com/ITAU794/spk_received.pdf,Internal verification completed
ITAU794,SPK Signed,2023-12-01,IFI,https://company.sharepoint.com/ITAU794/spk_signed.pdf,Final version uploaded
ITAU795,SPK Sent,2023-11-20,FYA,https://company.sharepoint.com/ITAU795/spk_sent.pdf,Approved
ITAU795,SPK Received,2023-11-27,NFI,https://company.sharepoint.com/ITAU795/spk_received.pdf,Document uploaded
ITAU795,SPK Signed,2023-11-28,RLM,https://company.sharepoint.com/ITAU795/spk_signed.pdf,Document uploaded
ITAU795,Addendum Sent,2024-02-13,DGS,https://company.sharepoint.com/ITAU795/addendum_sent.pdf,Internal verification completed
ITAU795,Addendum Received,2024-02-21,IFS,https://company.sharepoint.com/ITAU795/addendum_received.pdf,Signed by client
ITAU795,Addendum Signed,2024-02-23,JQV,https://company.sharepoint.com/ITAU795/addendum_signed.pdf,Approved
ITAU796,SPK Sent,2023-11-18,IFS,https://company.sharepoint.com/ITAU796/spk_sent.pdf,Approved
ITAU796,SPK Received,2023-11-25,IFI,https://company.sharepoint.com/ITAU796/spk_received.pdf,Signed by client
ITAU796,SPK Signed,2023-11-28,NFI,https://company.sharepoint.com/ITAU796/spk_signed.pdf,Reviewed by Legal
ITAU796,Addendum Sent,2024-01-07,IFS,https://company.sharepoint.com/ITAU796/addendum_sent.pdf,Final version uploaded
ITAU796,Addendum Received,2024-01-11,DLP,https://company.sharepoint.com/ITAU796/addendum_received.pdf,Reviewed by Legal
ITAU796,Addendum Signed,2024-01-13,DLP,https://company.sharepoint.com/ITAU796/addendum_signed.pdf,Internal verification completed
ITAU797,SPK Sent,2023-11-19,IFI,https://company.sharepoint.com/ITAU797/spk_sent.pdf,Signed by client
ITAU797,SPK Received,2023-11-25,DGS,https://company.sharepoint.com/ITAU797/spk_received.pdf,Signed by client
ITAU797,SPK Signed,2023-11-29,HZR,https://company.sharepoint.com/ITAU797/spk_signed.pdf,Document uploaded
ITAU797,Addendum Sent,2024-01-09,JQV,https://company.sharepoint.com/ITAU797/addendum_sent.pdf,Signed by client
ITAU797,Addendum Received,2024-01-16,WNA,https://company.sharepoint.com/ITAU797/addendum_received.pdf,Reviewed by Legal
ITAU797,Addendum Signed,2024-01-18,IFI,https://company.sharepoint.com/ITAU797/addendum_signed.pdf,Reviewed by Legal
ITAU798,SPK Sent,2023-11-19,DTP,https://company.sharepoint.com/ITAU798/spk_sent.pdf,Reviewed by Legal
ITAU798,SPK Received,2023-11-23,NFI,https://company.sharepoint.com/ITAU798/spk_received.pdf,Reviewed by Legal
ITAU798,SPK Signed,2023-11-24,HZR,https://company.sharepoint.com/ITAU798/spk_signed.pdf,Document uploaded
ITAU799,SPK Sent,2023-11-23,OMW,https://company.sharepoint.com/ITAU799/spk_sent.pdf,Approved
ITAU799,SPK Received,2023-11-27,OMW,https://company.sharepoint.com/ITAU799/spk_received.pdf,Approved
ITAU799,SPK Signed,2023-11-28,DLP,https://company.sharepoint.com/ITAU799/spk_signed.pdf,Document uploaded
ITAU800,SPK Sent,2023-11-25,DLP,https://company.sharepoint.com/ITAU800/spk_sent.pdf,Document uploaded
ITAU800,SPK Received,2023-11-26,WNA,https://company.sharepoint.com/ITAU800/spk_received.pdf,Document uploaded
ITAU800,SPK Signed,2023-11-30,DGS,https://company.sharepoint.com/ITAU800/spk_signed.pdf,Waiting for approval
ITAU801,SPK Sent,2023-11-28,DLP,https://company.sharepoint.com/ITAU801/spk_sent.pdf,Waiting for approval
ITAU801,SPK Received,2023-12-01,DTP,https://company.sharepoint.com/ITAU801/spk_received.pdf,Internal verification completed
ITAU801,SPK Signed,2023-12-04,NFI,https://company.sharepoint.com/ITAU801/spk_signed.pdf,Signed by client
ITAU802,SPK Sent,2023-11-28,AMF,https://company.sharepoint.com/ITAU802/spk_sent.pdf,Document uploaded
ITAU802,SPK Received,2023-12-02,IFS,https://company.sharepoint.com/ITAU802/spk_received.pdf,Signed by client
ITAU802,SPK Signed,2023-12-05,RLM,https://company.sharepoint.com/ITAU802/spk_signed.pdf,Document uploaded
ITAU803,SPK Sent,2023-11-30,RLM,https://company.sharepoint.com/ITAU803/spk_sent.pdf,Final version uploaded
ITAU803,SPK Received,2023-12-05,DGS,https://company.sharepoint.com/ITAU803/spk_received.pdf,Signed by client
ITAU803,SPK Signed,2023-12-08,AMF,https://company.sharepoint.com/ITAU803/spk_signed.pdf,Reviewed by Legal
ITAU804,SPK Sent,2023-09-27,DGS,https://company.sharepoint.com/ITAU804/spk_sent.pdf,Signed by client
ITAU804,SPK Received,2023-09-30,TSR,https://company.sharepoint.com/ITAU804/spk_received.pdf,Final version uploaded
ITAU804,SPK Signed,2023-10-03,AMF,https://company.sharepoint.com/ITAU804/spk_signed.pdf,Final version uploaded
ITAU805,SPK Sent,2023-12-09,HZR,https://company.sharepoint.com/ITAU805/spk_sent.pdf,Reviewed by Legal
ITAU805,SPK Received,2023-12-13,DTP,https://company.sharepoint.com/ITAU805/spk_received.pdf,Waiting for approval
ITAU805,SPK Signed,2023-12-14,DGS,https://company.sharepoint.com/ITAU805/spk_signed.pdf,Final version uploaded
ITAU805,Addendum Sent,2024-01-07,FYA,https://company.sharepoint.com/ITAU805/addendum_sent.pdf,Waiting for approval
ITAU805,Addendum Received,2024-01-11,JQV,https://company.sharepoint.com/ITAU805/addendum_received.pdf,Signed by client
ITAU805,Addendum Signed,2024-01-15,OMW,https://company.sharepoint.com/ITAU805/addendum_signed.pdf,Approved
ITAU806,SPK Sent,2023-12-14,OMW,https://company.sharepoint.com/ITAU806/spk_sent.pdf,Internal verification completed
ITAU806,SPK Received,2023-12-16,OMW,https://company.sharepoint.com/ITAU806/spk_received.pdf,Approved
ITAU806,SPK Signed,2023-12-19,FYA,https://company.sharepoint.com/ITAU806/spk_signed.pdf,Document uploaded
ITAU806,Addendum Sent,2024-04-10,DLP,https://company.sharepoint.com/ITAU806/addendum_sent.pdf,Document uploaded
ITAU806,Addendum Received,2024-04-11,HZR,https://company.sharepoint.com/ITAU806/addendum_received.pdf,Internal verification completed
ITAU806,Addendum Signed,2024-04-15,OMW,https://company.sharepoint.com/ITAU806/addendum_signed.pdf,Waiting for approval
ITAU807,SPK Sent,2023-12-22,JQV,https://company.sharepoint.com/ITAU807/spk_sent.pdf,Final version uploaded
ITAU807,SPK Received,2023-12-28,HZR,https://company.sharepoint.com/ITAU807/spk_received.pdf,Reviewed by Legal
ITAU807,SPK Signed,2023-12-29,FYA,https://company.sharepoint.com/ITAU807/spk_signed.pdf,Document uploaded
ITAU808,SPK Sent,2023-12-27,RLM,https://company.sharepoint.com/ITAU808/spk_sent.pdf,Signed by client
ITAU808,SPK Received,2024-01-01,TLW,https://company.sharepoint.com/ITAU808/spk_received.pdf,Document uploaded
ITAU808,SPK Signed,2024-01-04,WNA,https://company.sharepoint.com/ITAU808/spk_signed.pdf,Signed by client
ITAU808,Addendum Sent,2024-04-12,DTP,https://company.sharepoint.com/ITAU808/addendum_sent.pdf,Waiting for approval
ITAU808,Addendum Received,2024-04-18,RLM,https://company.sharepoint.com/ITAU808/addendum_received.pdf,Signed by client
ITAU808,Addendum Signed,2024-04-21,RLM,https://company.sharepoint.com/ITAU808/addendum_signed.pdf,Reviewed by Legal
ITAU809,SPK Sent,2024-02-08,FYA,https://company.sharepoint.com/ITAU809/spk_sent.pdf,Signed by client
ITAU809,SPK Received,2024-02-12,IFI,https://company.sharepoint.com/ITAU809/spk_received.pdf,Approved
ITAU809,SPK Signed,2024-02-16,WNA,https://company.sharepoint.com/ITAU809/spk_signed.pdf,Internal verification completed
ITAU809A,SPK Sent,2024-02-06,WNA,https://company.sharepoint.com/ITAU809A/spk_sent.pdf,Reviewed by Legal
ITAU809A,SPK Received,2024-02-11,WNA,https://company.sharepoint.com/ITAU809A/spk_received.pdf,Approved
ITAU809A,SPK Signed,2024-02-15,WNA,https://company.sharepoint.com/ITAU809A/spk_signed.pdf,Signed by client
ITAU809A,Addendum Sent,2024-05-24,WNA,https://company.sharepoint.com/ITAU809A/addendum_sent.pdf,Internal verification completed
ITAU809A,Addendum Received,2024-05-31,IFS,https://company.sharepoint.com/ITAU809A/addendum_received.pdf,Document uploaded
ITAU809A,Addendum Signed,2024-06-01,TLW,https://company.sharepoint.com/ITAU809A/addendum_signed.pdf,Signed by client
ITAU810,SPK Sent,2024-01-21,DLP,https://company.sharepoint.com/ITAU810/spk_sent.pdf,Waiting for approval
ITAU810,SPK Received,2024-01-27,DTP,https://company.sharepoint.com/ITAU810/spk_received.pdf,Waiting for approval
ITAU810,SPK Signed,2024-01-31,RLM,https://company.sharepoint.com/ITAU810/spk_signed.pdf,Signed by client
ITAU811,SPK Sent,2024-01-22,DGS,https://company.sharepoint.com/ITAU811/spk_sent.pdf,Document uploaded
ITAU811,SPK Received,2024-01-28,IFS,https://company.sharepoint.com/ITAU811/spk_received.pdf,Approved
ITAU811,SPK Signed,2024-01-30,HZR,https://company.sharepoint.com/ITAU811/spk_signed.pdf,Approved
ITAU813,SPK Sent,2024-02-11,HZR,https://company.sharepoint.com/ITAU813/spk_sent.pdf,Internal verification completed
ITAU813,SPK Received,2024-02-14,RLM,https://company.sharepoint.com/ITAU813/spk_received.pdf,Waiting for approval
ITAU813,SPK Signed,2024-02-16,TLW,https://company.sharepoint.com/ITAU813/spk_signed.pdf,Final version uploaded
ITAU813,Addendum Sent,2024-03-22,AMF,https://company.sharepoint.com/ITAU813/addendum_sent.pdf,Signed by client
ITAU813,Addendum Received,2024-03-24,IFS,https://company.sharepoint.com/ITAU813/addendum_received.pdf,Signed by client
ITAU813,Addendum Signed,2024-03-28,DGS,https://company.sharepoint.com/ITAU813/addendum_signed.pdf,Final version uploaded
ITAU814,SPK Sent,2024-02-10,RLM,https://company.sharepoint.com/ITAU814/spk_sent.pdf,Signed by client
ITAU814,SPK Received,2024-02-12,TSR,https://company.sharepoint.com/ITAU814/spk_received.pdf,Reviewed by Legal
ITAU814,SPK Signed,2024-02-16,DLP,https://company.sharepoint.com/ITAU814/spk_signed.pdf,Final version uploaded
ITAU814,Addendum Sent,2024-03-18,TLW,https://company.sharepoint.com/ITAU814/addendum_sent.pdf,Waiting for approval
ITAU814,Addendum Received,2024-03-26,TSR,https://company.sharepoint.com/ITAU814/addendum_received.pdf,Signed by client
ITAU814,Addendum Signed,2024-03-27,TSR,https://company.sharepoint.com/ITAU814/addendum_signed.pdf,Document uploaded
ITAU815,SPK Sent,2024-01-23,JQV,https://company.sharepoint.com/ITAU815/spk_sent.pdf,Document uploaded
ITAU815,SPK Received,2024-01-27,AMF,https://company.sharepoint.com/ITAU815/spk_received.pdf,Internal verification completed
ITAU815,SPK Signed,2024-01-31,IFI,https://company.sharepoint.com/ITAU815/spk_signed.pdf,Approved
ITAU816,SPK Sent,2024-02-12,RLM,https://company.sharepoint.com/ITAU816/spk_sent.pdf,Document uploaded
ITAU816,SPK Received,2024-02-15,DLP,https://company.sharepoint.com/ITAU816/spk_received.pdf,Signed by client
ITAU816,SPK Signed,2024-02-19,AMF,https://company.sharepoint.com/ITAU816/spk_signed.pdf,Final version uploaded
ITAU818,SPK Sent,2024-03-03,IFI,https://company.sharepoint.com/ITAU818/spk_sent.pdf,Approved
ITAU818,SPK Received,2024-03-11,FYA,https://company.sharepoint.com/ITAU818/spk_received.pdf,Reviewed by Legal
ITAU818,SPK Signed,2024-03-13,IFI,https://company.sharepoint.com/ITAU818/spk_signed.pdf,Reviewed by Legal
ITAU818,Addendum Sent,2024-06-18,IFS,https://company.sharepoint.com/ITAU818/addendum_sent.pdf,Approved
ITAU818,Addendum Received,2024-06-24,TSR,https://company.sharepoint.com/ITAU818/addendum_received.pdf,Signed by client
ITAU818,Addendum Signed,2024-06-28,IFS,https://company.sharepoint.com/ITAU818/addendum_signed.pdf,Document uploaded
ITAU819,SPK Sent,2024-04-14,HZR,https://company.sharepoint.com/ITAU819/spk_sent.pdf,Waiting for approval
ITAU819,SPK Received,2024-04-21,JQV,https://company.sharepoint.com/ITAU819/spk_received.pdf,Internal verification completed
ITAU819,SPK Signed,2024-04-22,TSR,https://company.sharepoint.com/ITAU819/spk_signed.pdf,Waiting for approval
ITAU820,SPK Sent,2024-03-15,TSR,https://company.sharepoint.com/ITAU820/spk_sent.pdf,Internal verification completed
ITAU820,SPK Received,2024-03-20,FYA,https://company.sharepoint.com/ITAU820/spk_received.pdf,Waiting for approval
ITAU820,SPK Signed,2024-03-21,TLW,https://company.sharepoint.com/ITAU820/spk_signed.pdf,Final version uploaded
ITAU821,SPK Sent,2024-03-13,WNA,https://company.sharepoint.com/ITAU821/spk_sent.pdf,Reviewed by Legal
ITAU821,SPK Received,2024-03-15,DTP,https://company.sharepoint.com/ITAU821/spk_received.pdf,Final version uploaded
ITAU821,SPK Signed,2024-03-18,IFS,https://company.sharepoint.com/ITAU821/spk_signed.pdf,Reviewed by Legal
ITAU822,SPK Sent,2024-02-29,DTP,https://company.sharepoint.com/ITAU822/spk_sent.pdf,Internal verification completed
ITAU822,SPK Received,2024-03-03,IFS,https://company.sharepoint.com/ITAU822/spk_received.pdf,Document uploaded
ITAU822,SPK Signed,2024-03-06,JQV,https://company.sharepoint.com/ITAU822/spk_signed.pdf,Document uploaded
ITAU823,SPK Sent,2024-03-03,FYA,https://company.sharepoint.com/ITAU823/spk_sent.pdf,Document uploaded
ITAU823,SPK Received,2024-03-04,TLW,https://company.sharepoint.com/ITAU823/spk_received.pdf,Reviewed by Legal
ITAU823,SPK Signed,2024-03-08,NFI,https://company.sharepoint.com/ITAU823/spk_signed.pdf,Final version uploaded
ITAU823,Addendum Sent,2024-06-29,IFI,https://company.sharepoint.com/ITAU823/addendum_sent.pdf,Waiting for approval
ITAU823,Addendum Received,2024-07-02,DGS,https://company.sharepoint.com/ITAU823/addendum_received.pdf,Final version uploaded
ITAU823,Addendum Signed,2024-07-06,TLW,https://company.sharepoint.com/ITAU823/addendum_signed.pdf,Reviewed by Legal
ITAU825,SPK Sent,2024-03-09,IFS,https://company.sharepoint.com/ITAU825/spk_sent.pdf,Waiting for approval
ITAU825,SPK Received,2024-03-16,HZR,https://company.sharepoint.com/ITAU825/spk_received.pdf,Internal verification completed
ITAU825,SPK Signed,2024-03-18,HZR,https://company.sharepoint.com/ITAU825/spk_signed.pdf,Final version uploaded
ITAU826,SPK Sent,2024-03-11,IFI,https://company.sharepoint.com/ITAU826/spk_sent.pdf,Internal verification completed
ITAU826,SPK Received,2024-03-17,FYA,https://company.sharepoint.com/ITAU826/spk_received.pdf,Internal verification completed
ITAU826,SPK Signed,2024-03-18,TLW,https://company.sharepoint.com/ITAU826/spk_signed.pdf,Reviewed by Legal
ITAU826,Addendum Sent,2024-06-09,DLP,https://company.sharepoint.com/ITAU826/addendum_sent.pdf,Reviewed by Legal
ITAU826,Addendum Received,2024-06-16,OMW,https://company.sharepoint.com/ITAU826/addendum_received.pdf,Document uploaded
ITAU826,Addendum Signed,2024-06-18,OMW,https://company.sharepoint.com/ITAU826/addendum_signed.pdf,Signed by client
ITAU827,SPK Sent,2024-03-15,DTP,https://company.sharepoint.com/ITAU827/spk_sent.pdf,Final version uploaded
ITAU827,SPK Received,2024-03-21,TSR,https://company.sharepoint.com/ITAU827/spk_received.pdf,Signed by client
ITAU827,SPK Signed,2024-03-22,AMF,https://company.sharepoint.com/ITAU827/spk_signed.pdf,Internal verification completed
ITAU829,SPK Sent,2024-03-23,DGS,https://company.sharepoint.com/ITAU829/spk_sent.pdf,Approved
ITAU829,SPK Received,2024-03-27,HZR,https://company.sharepoint.com/ITAU829/spk_received.pdf,Final version uploaded
ITAU829,SPK Signed,2024-03-28,DLP,https://company.sharepoint.com/ITAU829/spk_signed.pdf,Final version uploaded
