Job Code,Term,Activity,Date,PIC,File Link,Description
ITAU741,3,BAST Sent,2023-12-10,JQV,https://company.sharepoint.com/ITAU741/bast_sent.pdf,Verified by PMO
ITAU741,3,BAST Received,2023-12-12,DLP,https://company.sharepoint.com/ITAU741/bast_received.pdf,BAST document created
ITAU741,4,BAST Sent,2024-05-01,DTP,https://company.sharepoint.com/ITAU741/bast_sent.pdf,Document submitted to client
ITAU741,4,BAST Received,2024-05-06,DLP,https://company.sharepoint.com/ITAU741/bast_received.pdf,Document submitted to client
ITAU742,1,BAST Sent,2023-08-15,FYA,https://company.sharepoint.com/ITAU742/bast_sent.pdf,Client acknowledged receipt
ITAU742,1,BAST Received,2023-08-19,DLP,https://company.sharepoint.com/ITAU742/bast_received.pdf,BAST document created
ITAU742,2,BAST Sent,2023-11-18,NFI,https://company.sharepoint.com/ITAU742/bast_sent.pdf,Document archived
ITAU742,2,BAST Received,2023-11-22,DLP,https://company.sharepoint.com/ITAU742/bast_received.pdf,Final BAST uploaded
ITAU743,1,BAST Sent,2023-08-20,AMF,https://company.sharepoint.com/ITAU743/bast_sent.pdf,BAST document created
ITAU743,1,BAST Received,2023-08-23,DLP,https://company.sharepoint.com/ITAU743/bast_received.pdf,Final BAST uploaded
ITAU743,2,BAST Sent,2023-11-19,NFI,https://company.sharepoint.com/ITAU743/bast_sent.pdf,Document archived
ITAU743,2,BAST Received,2023-11-21,DLP,https://company.sharepoint.com/ITAU743/bast_received.pdf,Verified by PMO
ITAU743,3,BAST Sent,2024-02-14,IFI,https://company.sharepoint.com/ITAU743/bast_sent.pdf,Final BAST uploaded
ITAU743,3,BAST Received,2024-02-21,DLP,https://company.sharepoint.com/ITAU743/bast_received.pdf,BAST document created
ITAU743,4,BAST Sent,2024-02-21,HZR,https://company.sharepoint.com/ITAU743/bast_sent.pdf,Document archived
ITAU743,4,BAST Received,2024-02-24,DLP,https://company.sharepoint.com/ITAU743/bast_received.pdf,Document archived
ITAU744,1,BAST Sent,2024-02-18,TLW,https://company.sharepoint.com/ITAU744/bast_sent.pdf,Document submitted to client
ITAU744,1,BAST Received,2024-02-23,DLP,https://company.sharepoint.com/ITAU744/bast_received.pdf,Document archived
ITAU744,2,BAST Sent,2024-05-09,FYA,https://company.sharepoint.com/ITAU744/bast_sent.pdf,Client acknowledged receipt
ITAU744,2,BAST Received,2024-05-14,DLP,https://company.sharepoint.com/ITAU744/bast_received.pdf,Client acknowledged receipt
ITAU744,3,BAST Sent,2024-07-23,HZR,https://company.sharepoint.com/ITAU744/bast_sent.pdf,BAST document created
ITAU744,3,BAST Received,2024-07-29,DLP,https://company.sharepoint.com/ITAU744/bast_received.pdf,Document submitted to client
ITAU744,4,BAST Sent,2024-10-04,IFS,https://company.sharepoint.com/ITAU744/bast_sent.pdf,Client acknowledged receipt
ITAU744,4,BAST Received,2024-10-06,DLP,https://company.sharepoint.com/ITAU744/bast_received.pdf,Final BAST uploaded
ITAU746,1,BAST Sent,2023-05-20,JQV,https://company.sharepoint.com/ITAU746/bast_sent.pdf,BAST document created
ITAU746,1,BAST Received,2023-05-27,DLP,https://company.sharepoint.com/ITAU746/bast_received.pdf,BAST document created
ITAU746,2,BAST Sent,2023-09-09,OMW,https://company.sharepoint.com/ITAU746/bast_sent.pdf,Verified by PMO
ITAU746,2,BAST Received,2023-09-12,DLP,https://company.sharepoint.com/ITAU746/bast_received.pdf,Document submitted to client
ITAU746,3,BAST Sent,2023-11-28,NFI,https://company.sharepoint.com/ITAU746/bast_sent.pdf,Document submitted to client
ITAU746,3,BAST Received,2023-12-02,DLP,https://company.sharepoint.com/ITAU746/bast_received.pdf,BAST document created
ITAU747,1,BAST Sent,2023-08-21,JQV,https://company.sharepoint.com/ITAU747/bast_sent.pdf,Document submitted to client
ITAU747,1,BAST Received,2023-08-24,DLP,https://company.sharepoint.com/ITAU747/bast_received.pdf,Document submitted to client
ITAU747,2,BAST Sent,2023-11-29,TSR,https://company.sharepoint.com/ITAU747/bast_sent.pdf,Final BAST uploaded
ITAU747,2,BAST Received,2023-12-02,DLP,https://company.sharepoint.com/ITAU747/bast_received.pdf,Final BAST uploaded
ITAU747,3,BAST Sent,2023-12-29,WNA,https://company.sharepoint.com/ITAU747/bast_sent.pdf,Client acknowledged receipt
ITAU747,3,BAST Received,2024-01-05,DLP,https://company.sharepoint.com/ITAU747/bast_received.pdf,Client acknowledged receipt
ITAU747,4,BAST Sent,2024-07-05,DTP,https://company.sharepoint.com/ITAU747/bast_sent.pdf,Document submitted to client
ITAU747,4,BAST Received,2024-07-10,DLP,https://company.sharepoint.com/ITAU747/bast_received.pdf,Document archived
ITAU747,5,BAST Sent,2024-06-18,IFI,https://company.sharepoint.com/ITAU747/bast_sent.pdf,Document archived
ITAU747,5,BAST Received,2024-06-23,DLP,https://company.sharepoint.com/ITAU747/bast_received.pdf,BAST document created
ITAU748,1,BAST Sent,2023-08-28,DLP,https://company.sharepoint.com/ITAU748/bast_sent.pdf,Client acknowledged receipt
ITAU748,1,BAST Received,2023-09-04,DLP,https://company.sharepoint.com/ITAU748/bast_received.pdf,Final BAST uploaded
ITAU748,2,BAST Sent,2023-11-03,DGS,https://company.sharepoint.com/ITAU748/bast_sent.pdf,Verified by PMO
ITAU748,2,BAST Received,2023-11-07,DLP,https://company.sharepoint.com/ITAU748/bast_received.pdf,Document archived
ITAU748,3,BAST Sent,2024-02-16,HZR,https://company.sharepoint.com/ITAU748/bast_sent.pdf,Document archived
ITAU748,3,BAST Received,2024-02-18,DLP,https://company.sharepoint.com/ITAU748/bast_received.pdf,Client acknowledged receipt
ITAU748,4,BAST Sent,2024-06-07,FYA,https://company.sharepoint.com/ITAU748/bast_sent.pdf,Final BAST uploaded
ITAU748,4,BAST Received,2024-06-14,DLP,https://company.sharepoint.com/ITAU748/bast_received.pdf,Document submitted to client
ITAU749,1,BAST Sent,2023-10-07,NFI,https://company.sharepoint.com/ITAU749/bast_sent.pdf,BAST document created
ITAU749,1,BAST Received,2023-10-12,DLP,https://company.sharepoint.com/ITAU749/bast_received.pdf,Document submitted to client
ITAU749,2,BAST Sent,2024-01-07,OMW,https://company.sharepoint.com/ITAU749/bast_sent.pdf,Verified by PMO
ITAU749,2,BAST Received,2024-01-09,DLP,https://company.sharepoint.com/ITAU749/bast_received.pdf,Client acknowledged receipt
ITAU749,3,BAST Sent,2024-05-16,TSR,https://company.sharepoint.com/ITAU749/bast_sent.pdf,Document submitted to client
ITAU749,3,BAST Received,2024-05-19,DLP,https://company.sharepoint.com/ITAU749/bast_received.pdf,Final BAST uploaded
ITAU749,4,BAST Sent,2024-04-03,JQV,https://company.sharepoint.com/ITAU749/bast_sent.pdf,Client acknowledged receipt
ITAU749,4,BAST Received,2024-04-06,DLP,https://company.sharepoint.com/ITAU749/bast_received.pdf,Verified by PMO
ITAU750,1,BAST Sent,2023-09-01,RLM,https://company.sharepoint.com/ITAU750/bast_sent.pdf,BAST document created
ITAU750,1,BAST Received,2023-09-06,DLP,https://company.sharepoint.com/ITAU750/bast_received.pdf,Document submitted to client
ITAU750,2,BAST Sent,2023-11-24,WNA,https://company.sharepoint.com/ITAU750/bast_sent.pdf,Client acknowledged receipt
ITAU750,2,BAST Received,2023-11-27,DLP,https://company.sharepoint.com/ITAU750/bast_received.pdf,Verified by PMO
ITAU750,3,BAST Sent,2024-04-07,HZR,https://company.sharepoint.com/ITAU750/bast_sent.pdf,BAST document created
ITAU750,3,BAST Received,2024-04-13,DLP,https://company.sharepoint.com/ITAU750/bast_received.pdf,Verified by PMO
ITAU750,4,BAST Sent,2024-07-05,DGS,https://company.sharepoint.com/ITAU750/bast_sent.pdf,Verified by PMO
ITAU750,4,BAST Received,2024-07-09,DLP,https://company.sharepoint.com/ITAU750/bast_received.pdf,Client acknowledged receipt
ITAU750,5,BAST Sent,2024-12-18,AMF,https://company.sharepoint.com/ITAU750/bast_sent.pdf,Final BAST uploaded
ITAU750,5,BAST Received,2024-12-23,DLP,https://company.sharepoint.com/ITAU750/bast_received.pdf,Client acknowledged receipt
ITAU751,1,BAST Sent,2023-08-25,JQV,https://company.sharepoint.com/ITAU751/bast_sent.pdf,Final BAST uploaded
ITAU751,1,BAST Received,2023-09-01,DLP,https://company.sharepoint.com/ITAU751/bast_received.pdf,Verified by PMO
ITAU751,2,BAST Sent,2023-11-14,AMF,https://company.sharepoint.com/ITAU751/bast_sent.pdf,Client acknowledged receipt
ITAU751,2,BAST Received,2023-11-19,DLP,https://company.sharepoint.com/ITAU751/bast_received.pdf,Client acknowledged receipt
ITAU751,3,BAST Sent,2024-02-18,IFI,https://company.sharepoint.com/ITAU751/bast_sent.pdf,Document submitted to client
ITAU751,3,BAST Received,2024-02-22,DLP,https://company.sharepoint.com/ITAU751/bast_received.pdf,Verified by PMO
ITAU751,4,BAST Sent,2024-02-20,DLP,https://company.sharepoint.com/ITAU751/bast_sent.pdf,Client acknowledged receipt
ITAU751,4,BAST Received,2024-02-24,DLP,https://company.sharepoint.com/ITAU751/bast_received.pdf,Document submitted to client
ITAU751,5,BAST Sent,2024-07-07,WNA,https://company.sharepoint.com/ITAU751/bast_sent.pdf,Document archived
ITAU751,5,BAST Received,2024-07-14,DLP,https://company.sharepoint.com/ITAU751/bast_received.pdf,Document archived
ITAU752,1,BAST Sent,2023-09-06,TLW,https://company.sharepoint.com/ITAU752/bast_sent.pdf,BAST document created
ITAU752,1,BAST Received,2023-09-10,DLP,https://company.sharepoint.com/ITAU752/bast_received.pdf,BAST document created
ITAU752,2,BAST Sent,2023-12-11,RLM,https://company.sharepoint.com/ITAU752/bast_sent.pdf,Document archived
ITAU752,2,BAST Received,2023-12-16,DLP,https://company.sharepoint.com/ITAU752/bast_received.pdf,Verified by PMO
ITAU752,3,BAST Sent,2024-03-30,DLP,https://company.sharepoint.com/ITAU752/bast_sent.pdf,Final BAST uploaded
ITAU752,3,BAST Received,2024-04-01,DLP,https://company.sharepoint.com/ITAU752/bast_received.pdf,Client acknowledged receipt
ITAU752,4,BAST Sent,2024-05-17,JQV,https://company.sharepoint.com/ITAU752/bast_sent.pdf,Verified by PMO
ITAU752,4,BAST Received,2024-05-19,DLP,https://company.sharepoint.com/ITAU752/bast_received.pdf,Final BAST uploaded
ITAU752,5,BAST Sent,2024-11-09,TLW,https://company.sharepoint.com/ITAU752/bast_sent.pdf,Document submitted to client
ITAU752,5,BAST Received,2024-11-14,DLP,https://company.sharepoint.com/ITAU752/bast_received.pdf,Final BAST uploaded
ITAU753,1,BAST Sent,2023-09-11,IFI,https://company.sharepoint.com/ITAU753/bast_sent.pdf,Verified by PMO
ITAU753,1,BAST Received,2023-09-18,DLP,https://company.sharepoint.com/ITAU753/bast_received.pdf,Final BAST uploaded
ITAU753,2,BAST Sent,2023-11-11,FYA,https://company.sharepoint.com/ITAU753/bast_sent.pdf,Final BAST uploaded
ITAU753,2,BAST Received,2023-11-18,DLP,https://company.sharepoint.com/ITAU753/bast_received.pdf,BAST document created
ITAU753,3,BAST Sent,2024-03-14,DTP,https://company.sharepoint.com/ITAU753/bast_sent.pdf,Final BAST uploaded
ITAU753,3,BAST Received,2024-03-21,DLP,https://company.sharepoint.com/ITAU753/bast_received.pdf,Document archived
ITAU754,1,BAST Sent,2023-09-24,AMF,https://company.sharepoint.com/ITAU754/bast_sent.pdf,Document submitted to client
ITAU754,1,BAST Received,2023-09-26,DLP,https://company.sharepoint.com/ITAU754/bast_received.pdf,BAST document created
ITAU754,2,BAST Sent,2023-12-14,AMF,https://company.sharepoint.com/ITAU754/bast_sent.pdf,Client acknowledged receipt
ITAU754,2,BAST Received,2023-12-17,DLP,https://company.sharepoint.com/ITAU754/bast_received.pdf,BAST document created
ITAU755,1,BAST Sent,2023-09-27,RLM,https://company.sharepoint.com/ITAU755/bast_sent.pdf,Final BAST uploaded
ITAU755,1,BAST Received,2023-09-30,DLP,https://company.sharepoint.com/ITAU755/bast_received.pdf,Final BAST uploaded
ITAU755,2,BAST Sent,2023-11-28,TSR,https://company.sharepoint.com/ITAU755/bast_sent.pdf,Document archived
ITAU755,2,BAST Received,2023-12-02,DLP,https://company.sharepoint.com/ITAU755/bast_received.pdf,Client acknowledged receipt
ITAU755,3,BAST Sent,2024-05-03,TSR,https://company.sharepoint.com/ITAU755/bast_sent.pdf,Client acknowledged receipt
ITAU755,3,BAST Received,2024-05-08,DLP,https://company.sharepoint.com/ITAU755/bast_received.pdf,Final BAST uploaded
ITAU755,4,BAST Sent,2024-04-26,HZR,https://company.sharepoint.com/ITAU755/bast_sent.pdf,Final BAST uploaded
ITAU755,4,BAST Received,2024-05-03,DLP,https://company.sharepoint.com/ITAU755/bast_received.pdf,Document submitted to client
ITAU756,1,BAST Sent,2023-10-09,TLW,https://company.sharepoint.com/ITAU756/bast_sent.pdf,Final BAST uploaded
ITAU756,1,BAST Received,2023-10-14,DLP,https://company.sharepoint.com/ITAU756/bast_received.pdf,Verified by PMO
ITAU756,2,BAST Sent,2023-12-22,AMF,https://company.sharepoint.com/ITAU756/bast_sent.pdf,BAST document created
ITAU756,2,BAST Received,2023-12-26,DLP,https://company.sharepoint.com/ITAU756/bast_received.pdf,Document archived
ITAU757,1,BAST Sent,2023-10-08,TSR,https://company.sharepoint.com/ITAU757/bast_sent.pdf,Client acknowledged receipt
ITAU757,1,BAST Received,2023-10-10,DLP,https://company.sharepoint.com/ITAU757/bast_received.pdf,Final BAST uploaded
ITAU757,2,BAST Sent,2023-12-29,TSR,https://company.sharepoint.com/ITAU757/bast_sent.pdf,Client acknowledged receipt
ITAU757,2,BAST Received,2024-01-05,DLP,https://company.sharepoint.com/ITAU757/bast_received.pdf,Document archived
ITAU757,3,BAST Sent,2024-04-29,DGS,https://company.sharepoint.com/ITAU757/bast_sent.pdf,Document archived
ITAU757,3,BAST Received,2024-05-01,DLP,https://company.sharepoint.com/ITAU757/bast_received.pdf,Document archived
ITAU757,4,BAST Sent,2024-07-20,DTP,https://company.sharepoint.com/ITAU757/bast_sent.pdf,Verified by PMO
ITAU757,4,BAST Received,2024-07-24,DLP,https://company.sharepoint.com/ITAU757/bast_received.pdf,Document submitted to client
ITAU758,1,BAST Sent,2023-10-01,FYA,https://company.sharepoint.com/ITAU758/bast_sent.pdf,Document archived
ITAU758,1,BAST Received,2023-10-06,DLP,https://company.sharepoint.com/ITAU758/bast_received.pdf,Final BAST uploaded
ITAU758,2,BAST Sent,2023-12-02,HZR,https://company.sharepoint.com/ITAU758/bast_sent.pdf,Client acknowledged receipt
ITAU758,2,BAST Received,2023-12-08,DLP,https://company.sharepoint.com/ITAU758/bast_received.pdf,Client acknowledged receipt
ITAU758,3,BAST Sent,2024-02-15,DGS,https://company.sharepoint.com/ITAU758/bast_sent.pdf,BAST document created
ITAU758,3,BAST Received,2024-02-17,DLP,https://company.sharepoint.com/ITAU758/bast_received.pdf,Document submitted to client
ITAU758,4,BAST Sent,2024-05-13,OMW,https://company.sharepoint.com/ITAU758/bast_sent.pdf,Document submitted to client
ITAU758,4,BAST Received,2024-05-17,DLP,https://company.sharepoint.com/ITAU758/bast_received.pdf,Document submitted to client
ITAU759,1,BAST Sent,2023-10-06,WNA,https://company.sharepoint.com/ITAU759/bast_sent.pdf,Document submitted to client
ITAU759,1,BAST Received,2023-10-08,DLP,https://company.sharepoint.com/ITAU759/bast_received.pdf,Client acknowledged receipt
ITAU759,2,BAST Sent,2024-01-03,DLP,https://company.sharepoint.com/ITAU759/bast_sent.pdf,Verified by PMO
ITAU759,2,BAST Received,2024-01-08,DLP,https://company.sharepoint.com/ITAU759/bast_received.pdf,Document submitted to client
ITAU760,1,BAST Sent,2023-10-11,JQV,https://company.sharepoint.com/ITAU760/bast_sent.pdf,Document archived
ITAU760,1,BAST Received,2023-10-18,DLP,https://company.sharepoint.com/ITAU760/bast_received.pdf,Verified by PMO
ITAU761,1,BAST Sent,2023-10-09,DGS,https://company.sharepoint.com/ITAU761/bast_sent.pdf,Final BAST uploaded
ITAU761,1,BAST Received,2023-10-15,DLP,https://company.sharepoint.com/ITAU761/bast_received.pdf,Document archived
ITAU761,2,BAST Sent,2024-01-17,FYA,https://company.sharepoint.com/ITAU761/bast_sent.pdf,Verified by PMO
ITAU761,2,BAST Received,2024-01-23,DLP,https://company.sharepoint.com/ITAU761/bast_received.pdf,Document archived
ITAU761,3,BAST Sent,2024-04-22,IFS,https://company.sharepoint.com/ITAU761/bast_sent.pdf,Document archived
ITAU761,3,BAST Received,2024-04-29,DLP,https://company.sharepoint.com/ITAU761/bast_received.pdf,Final BAST uploaded
ITAU761,4,BAST Sent,2024-05-09,OMW,https://company.sharepoint.com/ITAU761/bast_sent.pdf,Document submitted to client
ITAU761,4,BAST Received,2024-05-15,DLP,https://company.sharepoint.com/ITAU761/bast_received.pdf,BAST document created
ITAU762,1,BAST Sent,2023-10-09,DTP,https://company.sharepoint.com/ITAU762/bast_sent.pdf,Client acknowledged receipt
ITAU762,1,BAST Received,2023-10-16,DLP,https://company.sharepoint.com/ITAU762/bast_received.pdf,Final BAST uploaded
ITAU762,2,BAST Sent,2023-12-20,HZR,https://company.sharepoint.com/ITAU762/bast_sent.pdf,Document submitted to client
ITAU762,2,BAST Received,2023-12-26,DLP,https://company.sharepoint.com/ITAU762/bast_received.pdf,Document submitted to client
ITAU762,3,BAST Sent,2024-05-10,JQV,https://company.sharepoint.com/ITAU762/bast_sent.pdf,BAST document created
ITAU762,3,BAST Received,2024-05-16,DLP,https://company.sharepoint.com/ITAU762/bast_received.pdf,Document archived
ITAU763,1,BAST Sent,2023-10-25,DLP,https://company.sharepoint.com/ITAU763/bast_sent.pdf,Document submitted to client
ITAU763,1,BAST Received,2023-10-27,DLP,https://company.sharepoint.com/ITAU763/bast_received.pdf,Document archived
ITAU763,2,BAST Sent,2024-01-14,HZR,https://company.sharepoint.com/ITAU763/bast_sent.pdf,Final BAST uploaded
ITAU763,2,BAST Received,2024-01-20,DLP,https://company.sharepoint.com/ITAU763/bast_received.pdf,BAST document created
ITAU763,3,BAST Sent,2024-03-11,NFI,https://company.sharepoint.com/ITAU763/bast_sent.pdf,BAST document created
ITAU763,3,BAST Received,2024-03-16,DLP,https://company.sharepoint.com/ITAU763/bast_received.pdf,Verified by PMO
ITAU764,1,BAST Sent,2023-10-20,NFI,https://company.sharepoint.com/ITAU764/bast_sent.pdf,Document archived
ITAU764,1,BAST Received,2023-10-25,DLP,https://company.sharepoint.com/ITAU764/bast_received.pdf,Final BAST uploaded
ITAU765,1,BAST Sent,2023-10-01,AMF,https://company.sharepoint.com/ITAU765/bast_sent.pdf,Client acknowledged receipt
ITAU765,1,BAST Received,2023-10-05,DLP,https://company.sharepoint.com/ITAU765/bast_received.pdf,Document submitted to client
ITAU766,1,BAST Sent,2023-10-11,IFI,https://company.sharepoint.com/ITAU766/bast_sent.pdf,Document submitted to client
ITAU766,1,BAST Received,2023-10-14,DLP,https://company.sharepoint.com/ITAU766/bast_received.pdf,BAST document created
ITAU766,2,BAST Sent,2024-01-02,OMW,https://company.sharepoint.com/ITAU766/bast_sent.pdf,Document archived
ITAU766,2,BAST Received,2024-01-06,DLP,https://company.sharepoint.com/ITAU766/bast_received.pdf,Document submitted to client
ITAU766,3,BAST Sent,2024-04-29,TLW,https://company.sharepoint.com/ITAU766/bast_sent.pdf,Client acknowledged receipt
ITAU766,3,BAST Received,2024-05-04,DLP,https://company.sharepoint.com/ITAU766/bast_received.pdf,Document archived
ITAU766,4,BAST Sent,2024-08-01,RLM,https://company.sharepoint.com/ITAU766/bast_sent.pdf,Verified by PMO
ITAU766,4,BAST Received,2024-08-04,DLP,https://company.sharepoint.com/ITAU766/bast_received.pdf,Verified by PMO
ITAU767,1,BAST Sent,2023-10-28,RLM,https://company.sharepoint.com/ITAU767/bast_sent.pdf,Client acknowledged receipt
ITAU767,1,BAST Received,2023-10-30,DLP,https://company.sharepoint.com/ITAU767/bast_received.pdf,BAST document created
ITAU767,2,BAST Sent,2024-02-17,DGS,https://company.sharepoint.com/ITAU767/bast_sent.pdf,Final BAST uploaded
ITAU767,2,BAST Received,2024-02-20,DLP,https://company.sharepoint.com/ITAU767/bast_received.pdf,Document submitted to client
