Job Code,Term,Activity,Date,PIC,Description
ITAU565,5,Invoice Paid,2022-03-28,NVN,Payment confirmation received
ITAU565,6,Invoice Sent,2022-03-02,AMF,Invoice successfully paid
ITAU566,1,Invoice Sent,2022-02-08,SHS,Invoice successfully paid
ITAU566,1,Invoice Billed,2022-02-18,OMW,Payment confirmation received
ITAU566,1,Invoice Paid,2022-03-14,RLM,Payment confirmation received
ITAU566,2,Invoice Sent,2022-02-07,SHS,Invoice issued to client
ITAU566,2,Invoice Billed,2022-02-13,SHS,Payment confirmation received
ITAU566,2,Invoice Paid,2022-03-10,SSM,Invoice successfully paid
ITAU566,3,Invoice Sent,2022-02-04,DGS,Invoice issued to client
ITAU566,3,Invoice Billed,2022-02-15,TSR,Invoice verified
ITAU566,3,Invoice Paid,2022-04-01,OMW,Finance approval completed
ITAU567,1,Invoice Sent,2022-03-20,DGS,Invoice successfully paid
ITAU567,1,Invoice Billed,2022-03-25,AMF,Finance approval completed
ITAU567,1,Invoice Paid,2022-04-01,AOW,Invoice verified
ITAU567,2,Invoice Sent,2022-04-19,OMW,Invoice successfully paid
ITAU567,2,Invoice Billed,2022-04-22,DGS,Payment confirmation received
ITAU567,2,Invoice Paid,2022-05-20,SSM,Payment confirmation received
ITAU567,3,Invoice Sent,2022-05-20,DGS,Payment confirmation received
ITAU567,3,Invoice Billed,2022-05-27,AMF,Invoice issued to client
ITAU567,3,Invoice Paid,2022-06-09,SHS,Invoice verified
ITAU568,1,Invoice Sent,2022-12-04,SSM,Finance approval completed
ITAU568,1,Invoice Billed,2022-12-12,DGS,Invoice successfully paid
ITAU568,1,Invoice Paid,2023-01-23,MRK,Invoice verified
ITAU568,2,Invoice Sent,2022-03-14,OMW,Payment confirmation received
ITAU568,2,Invoice Billed,2022-03-21,DGS,Finance approval completed
ITAU568,2,Invoice Paid,2022-04-29,OMW,Finance approval completed
ITAU568,3,Invoice Sent,2022-04-02,TSR,Invoice verified
ITAU568,4,Invoice Sent,2022-03-18,NVN,Invoice verified
ITAU568,4,Invoice Billed,2022-03-23,SHS,Invoice issued to client
ITAU568,4,Invoice Paid,2022-05-03,NVN,Invoice verified
ITAU569,1,Invoice Sent,2022-07-02,RLM,Finance approval completed
ITAU569,1,Invoice Billed,2022-07-08,AOW,Invoice issued to client
ITAU569,1,Invoice Paid,2022-07-31,RLM,Finance approval completed
ITAU569,2,Invoice Sent,2022-01-25,AOW,Payment confirmation received
ITAU569,3,Invoice Sent,2022-03-14,SSM,Invoice verified
ITAU569,3,Invoice Billed,2022-03-27,SSM,Payment confirmation received
ITAU569,3,Invoice Paid,2022-05-10,RLM,Invoice issued to client
ITAU569,4,Invoice Sent,2022-01-26,SHS,Payment confirmation received
ITAU569,4,Invoice Billed,2022-02-07,AOW,Invoice successfully paid
ITAU569,4,Invoice Paid,2022-03-10,NVN,Finance approval completed
ITAU569,5,Invoice Sent,2022-02-22,SSM,Invoice verified
ITAU569,5,Invoice Billed,2022-02-26,TSR,Invoice verified
ITAU569,5,Invoice Paid,2022-03-21,TSR,Invoice successfully paid
ITAU570,1,Invoice Sent,2022-09-04,OMW,Payment confirmation received
ITAU570,1,Invoice Billed,2022-09-18,RLM,Invoice issued to client
ITAU570,2,Invoice Sent,2022-09-05,TSR,Invoice successfully paid
ITAU570,2,Invoice Billed,2022-09-19,SSM,Invoice successfully paid
ITAU570,2,Invoice Paid,2022-10-13,OMW,Invoice issued to client
ITAU570,3,Invoice Sent,2022-09-04,DGS,Invoice issued to client
ITAU570,3,Invoice Billed,2022-09-15,AMF,Payment confirmation received
ITAU570,3,Invoice Paid,2022-09-26,SHS,Finance approval completed
ITAU571,1,Invoice Sent,2021-12-28,MRK,Payment confirmation received
ITAU571,1,Invoice Billed,2022-01-07,DGS,Invoice verified
ITAU571,1,Invoice Paid,2022-02-02,MRK,Invoice issued to client
ITAU571,2,Invoice Sent,2022-02-01,AOW,Finance approval completed
ITAU571,2,Invoice Billed,2022-02-11,AMF,Payment confirmation received
ITAU571,2,Invoice Paid,2022-02-25,DGS,Payment confirmation received
ITAU571,3,Invoice Sent,2022-02-03,SSM,Invoice verified
ITAU571,3,Invoice Billed,2022-02-07,AMF,Invoice verified
ITAU571,3,Invoice Paid,2022-03-23,MRK,Invoice verified
ITAU572,1,Invoice Sent,2022-02-11,SSM,Finance approval completed
ITAU572,1,Invoice Billed,2022-02-22,AMF,Invoice successfully paid
ITAU572,2,Invoice Sent,2022-02-12,AOW,Finance approval completed
ITAU572,3,Invoice Sent,2022-04-09,MRK,Finance approval completed
ITAU572,3,Invoice Billed,2022-04-12,AMF,Invoice successfully paid
ITAU572,3,Invoice Paid,2022-05-11,AMF,Invoice successfully paid
ITAU572,4,Invoice Sent,2022-04-07,OMW,Payment confirmation received
ITAU572,4,Invoice Billed,2022-04-10,AOW,Invoice verified
ITAU572,4,Invoice Paid,2022-05-13,OMW,Invoice issued to client
ITAU573,1,Invoice Sent,2022-01-26,NVN,Invoice successfully paid
ITAU573,1,Invoice Billed,2022-02-05,TSR,Payment confirmation received
ITAU573,1,Invoice Paid,2022-03-11,RLM,Invoice successfully paid
ITAU573,2,Invoice Sent,2022-02-20,AMF,Invoice issued to client
ITAU573,2,Invoice Billed,2022-02-27,TSR,Invoice issued to client
ITAU573,2,Invoice Paid,2022-03-23,TSR,Payment confirmation received
ITAU573,3,Invoice Sent,2022-03-21,SHS,Invoice issued to client
ITAU573,3,Invoice Billed,2022-03-25,TSR,Payment confirmation received
ITAU573,3,Invoice Paid,2022-04-03,SSM,Finance approval completed
ITAU574,1,Invoice Sent,2022-03-04,DGS,Finance approval completed
ITAU574,1,Invoice Billed,2022-03-18,DGS,Invoice verified
ITAU574,1,Invoice Paid,2022-04-26,NVN,Invoice successfully paid
ITAU574,2,Invoice Sent,2022-03-02,SSM,Invoice verified
ITAU574,2,Invoice Billed,2022-03-09,RLM,Payment confirmation received
ITAU574,2,Invoice Paid,2022-04-23,DGS,Invoice successfully paid
ITAU574,3,Invoice Sent,2022-03-01,RLM,Payment confirmation received
ITAU574,3,Invoice Billed,2022-03-10,SHS,Invoice successfully paid
ITAU575,1,Invoice Sent,2022-03-22,NVN,Finance approval completed
ITAU576,1,Invoice Sent,2022-01-22,AMF,Invoice verified
ITAU576,2,Invoice Sent,2022-05-06,MRK,Invoice issued to client
ITAU576,2,Invoice Billed,2022-05-14,OMW,Finance approval completed
ITAU576,2,Invoice Paid,2022-05-30,NVN,Finance approval completed
ITAU576,3,Invoice Sent,2022-05-12,SHS,Payment confirmation received
ITAU576,3,Invoice Billed,2022-05-23,NVN,Invoice verified
ITAU576,3,Invoice Paid,2022-05-30,MRK,Payment confirmation received
ITAU577,1,Invoice Sent,2023-01-02,OMW,Invoice issued to client
ITAU577,1,Invoice Billed,2023-01-07,NVN,Payment confirmation received
ITAU577,2,Invoice Sent,2022-12-31,TSR,Invoice successfully paid
ITAU577,2,Invoice Billed,2023-01-04,SHS,Payment confirmation received
ITAU577,2,Invoice Paid,2023-02-09,NVN,Invoice verified
ITAU577,3,Invoice Sent,2023-01-03,TSR,Payment confirmation received
ITAU577,3,Invoice Billed,2023-01-08,SSM,Finance approval completed
ITAU578,1,Invoice Sent,2022-04-03,SSM,Invoice issued to client
ITAU578,1,Invoice Billed,2022-04-09,NVN,Invoice issued to client
ITAU578,1,Invoice Paid,2022-05-04,DGS,Payment confirmation received
ITAU578,2,Invoice Sent,2022-03-30,RLM,Finance approval completed
ITAU579,1,Invoice Sent,2022-06-14,AOW,Invoice verified
ITAU579,1,Invoice Billed,2022-06-27,MRK,Payment confirmation received
ITAU579,2,Invoice Sent,2022-06-28,SSM,Payment confirmation received
ITAU579,2,Invoice Billed,2022-07-03,SSM,Invoice issued to client
ITAU579,2,Invoice Paid,2022-08-01,AOW,Invoice verified
ITAU579,3,Invoice Sent,2022-06-25,SHS,Invoice verified
ITAU579,3,Invoice Billed,2022-07-03,AMF,Invoice successfully paid
ITAU580,1,Invoice Sent,2022-02-11,SSM,Invoice verified
ITAU580,1,Invoice Billed,2022-02-14,AOW,Payment confirmation received
ITAU580,1,Invoice Paid,2022-03-25,DGS,Invoice issued to client
ITAU580,2,Invoice Sent,2022-03-16,OMW,Payment confirmation received
ITAU580,2,Invoice Billed,2022-03-25,MRK,Invoice successfully paid
ITAU580,2,Invoice Paid,2022-04-23,TSR,Invoice verified
ITAU580,3,Invoice Sent,2022-05-21,MRK,Invoice verified
ITAU580,3,Invoice Billed,2022-06-04,RLM,Payment confirmation received
ITAU580,3,Invoice Paid,2022-06-19,DGS,Invoice issued to client
ITAU581,1,Invoice Sent,2022-03-24,SHS,Payment confirmation received
ITAU581,1,Invoice Billed,2022-04-02,NVN,Invoice successfully paid
ITAU581,1,Invoice Paid,2022-04-29,OMW,Invoice verified
ITAU582,1,Invoice Sent,2022-03-14,DGS,Invoice issued to client
ITAU582,1,Invoice Billed,2022-03-23,RLM,Invoice successfully paid
ITAU582,1,Invoice Paid,2022-04-13,DGS,Finance approval completed
ITAU583,1,Invoice Sent,2022-03-15,SHS,Invoice issued to client
ITAU583,1,Invoice Billed,2022-03-28,TSR,Invoice successfully paid
ITAU583,1,Invoice Paid,2022-04-08,OMW,Finance approval completed
ITAU583,2,Invoice Sent,2022-04-05,NVN,Payment confirmation received
ITAU583,2,Invoice Billed,2022-04-09,OMW,Payment confirmation received
ITAU583,2,Invoice Paid,2022-05-14,AMF,Finance approval completed
ITAU583,3,Invoice Sent,2022-04-08,AOW,Invoice successfully paid
ITAU583,3,Invoice Billed,2022-04-16,DGS,Payment confirmation received
ITAU583,3,Invoice Paid,2022-04-30,TSR,Payment confirmation received
ITAU583,4,Invoice Sent,2022-04-16,NVN,Invoice successfully paid
ITAU583,5,Invoice Sent,2022-05-02,NVN,Invoice verified
ITAU583,5,Invoice Billed,2022-05-10,TSR,Finance approval completed
ITAU583,5,Invoice Paid,2022-06-17,AOW,Invoice successfully paid
ITAU584,1,Invoice Sent,2022-03-31,DGS,Invoice verified
ITAU584,1,Invoice Billed,2022-04-13,RLM,Finance approval completed
ITAU584,1,Invoice Paid,2022-05-24,RLM,Payment confirmation received
ITAU584,2,Invoice Sent,2022-03-17,DGS,Invoice successfully paid
ITAU584,2,Invoice Billed,2022-03-29,DGS,Payment confirmation received
ITAU584,2,Invoice Paid,2022-05-02,TSR,Invoice issued to client
ITAU584,3,Invoice Sent,2022-04-15,DGS,Invoice successfully paid
ITAU584,3,Invoice Billed,2022-04-19,NVN,Invoice issued to client
ITAU584,3,Invoice Paid,2022-06-02,SSM,Invoice successfully paid
ITAU585,1,Invoice Sent,2022-04-20,RLM,Invoice verified
ITAU585,1,Invoice Billed,2022-05-01,AOW,Finance approval completed
ITAU585,1,Invoice Paid,2022-05-12,DGS,Payment confirmation received
ITAU585,2,Invoice Sent,2022-03-18,OMW,Invoice successfully paid
ITAU585,2,Invoice Billed,2022-03-25,NVN,Finance approval completed
ITAU585,2,Invoice Paid,2022-04-05,RLM,Payment confirmation received
ITAU585,3,Invoice Sent,2022-04-01,DGS,Invoice issued to client
ITAU585,3,Invoice Billed,2022-04-08,SHS,Invoice issued to client
ITAU585,3,Invoice Paid,2022-05-09,MRK,Invoice successfully paid
ITAU586,1,Invoice Sent,2022-03-27,SHS,Invoice successfully paid
ITAU586,1,Invoice Billed,2022-04-01,DGS,Invoice successfully paid
ITAU586,2,Invoice Sent,2022-04-01,SSM,Invoice issued to client
ITAU586,2,Invoice Billed,2022-04-12,MRK,Invoice issued to client
ITAU586,2,Invoice Paid,2022-05-22,MRK,Invoice verified
ITAU586,3,Invoice Sent,2022-03-30,SSM,Invoice issued to client
ITAU586,3,Invoice Billed,2022-04-10,AOW,Invoice issued to client
ITAU586,3,Invoice Paid,2022-05-22,RLM,Invoice successfully paid
ITAU587,1,Invoice Sent,2022-03-12,SSM,Invoice successfully paid
ITAU587,1,Invoice Billed,2022-03-25,MRK,Invoice verified
ITAU587,2,Invoice Sent,2022-04-06,MRK,Payment confirmation received
ITAU587,2,Invoice Billed,2022-04-18,OMW,Invoice issued to client
ITAU587,2,Invoice Paid,2022-05-28,TSR,Invoice successfully paid
ITAU588,1,Invoice Sent,2022-03-23,AMF,Finance approval completed
ITAU588,1,Invoice Billed,2022-03-26,NVN,Finance approval completed
ITAU588,1,Invoice Paid,2022-04-09,AOW,Invoice issued to client
ITAU588,2,Invoice Sent,2022-03-30,OMW,Invoice successfully paid
ITAU588,2,Invoice Billed,2022-04-02,NVN,Invoice issued to client
ITAU588,2,Invoice Paid,2022-04-16,TSR,Invoice successfully paid
ITAU588,3,Invoice Sent,2022-04-01,OMW,Invoice successfully paid
ITAU589,1,Invoice Sent,2022-12-05,SHS,Finance approval completed
ITAU589,1,Invoice Billed,2022-12-18,DGS,Invoice issued to client
ITAU589,1,Invoice Paid,2022-12-29,MRK,Payment confirmation received
ITAU589,2,Invoice Sent,2022-05-07,SHS,Finance approval completed
ITAU589,2,Invoice Billed,2022-05-10,DGS,Invoice issued to client
ITAU589,2,Invoice Paid,2022-06-04,SHS,Payment confirmation received
ITAU589,3,Invoice Sent,2022-12-07,SHS,Invoice successfully paid
ITAU589,3,Invoice Billed,2022-12-11,DGS,Invoice successfully paid
ITAU589,3,Invoice Paid,2022-12-30,SHS,Invoice verified
ITAU590,1,Invoice Sent,2022-04-02,SSM,Invoice successfully paid
ITAU590,1,Invoice Billed,2022-04-13,AOW,Finance approval completed
ITAU590,2,Invoice Sent,2022-12-31,NVN,Finance approval completed
ITAU590,2,Invoice Billed,2023-01-05,SHS,Invoice issued to client
ITAU590,3,Invoice Sent,2022-12-27,TSR,Invoice verified
ITAU590,3,Invoice Billed,2023-01-10,AOW,Payment confirmation received
ITAU590,3,Invoice Paid,2023-02-08,SSM,Invoice issued to client
ITAU590,4,Invoice Sent,2023-01-01,SHS,Payment confirmation received
ITAU590,4,Invoice Billed,2023-01-12,MRK,Invoice verified
ITAU590,4,Invoice Paid,2023-02-24,RLM,Invoice successfully paid
ITAU590,5,Invoice Sent,2023-01-01,TSR,Invoice successfully paid
ITAU590,5,Invoice Billed,2023-01-12,RLM,Payment confirmation received
ITAU590,5,Invoice Paid,2023-01-25,SHS,Invoice successfully paid
ITAU590,6,Invoice Sent,2022-12-28,TSR,Finance approval completed
ITAU590,6,Invoice Billed,2023-01-11,RLM,Invoice successfully paid
ITAU590,6,Invoice Paid,2023-01-26,DGS,Invoice verified
ITAU590,7,Invoice Sent,2022-12-26,SSM,Invoice verified
ITAU591,1,Invoice Sent,2022-04-07,AMF,Payment confirmation received
ITAU591,1,Invoice Billed,2022-04-11,DGS,Payment confirmation received
ITAU591,1,Invoice Paid,2022-05-01,RLM,Invoice successfully paid
ITAU592,1,Invoice Sent,2022-05-05,NVN,Payment confirmation received
ITAU592,1,Invoice Billed,2022-05-16,SHS,Invoice issued to client
ITAU592,1,Invoice Paid,2022-05-23,NVN,Finance approval completed
ITAU593,1,Invoice Sent,2023-06-17,RLM,Invoice verified
ITAU593,1,Invoice Billed,2023-06-20,AMF,Invoice verified
ITAU593,1,Invoice Paid,2023-07-14,DGS,Payment confirmation received
ITAU593,2,Invoice Sent,2024-01-04,AMF,Invoice successfully paid
ITAU593,2,Invoice Billed,2024-01-15,MRK,Finance approval completed
ITAU593,2,Invoice Paid,2024-02-18,RLM,Payment confirmation received
ITAU593,3,Invoice Sent,2024-01-02,SHS,Finance approval completed
ITAU593,3,Invoice Billed,2024-01-10,RLM,Payment confirmation received
ITAU593,3,Invoice Paid,2024-02-15,SHS,Invoice verified
ITAU593,4,Invoice Sent,2024-01-01,OMW,Payment confirmation received
ITAU593,4,Invoice Billed,2024-01-05,DGS,Payment confirmation received
ITAU593,4,Invoice Paid,2024-01-28,MRK,Finance approval completed
ITAU593,5,Invoice Sent,2024-01-01,RLM,Finance approval completed
ITAU593,5,Invoice Billed,2024-01-09,NVN,Payment confirmation received
ITAU593,5,Invoice Paid,2024-01-18,DGS,Invoice verified
ITAU593,6,Invoice Sent,2023-08-05,TSR,Invoice issued to client
ITAU593,6,Invoice Billed,2023-08-15,MRK,Invoice issued to client
ITAU593,6,Invoice Paid,2023-09-27,AOW,Invoice successfully paid
ITAU593,7,Invoice Sent,2024-01-06,TSR,Invoice verified
ITAU593,7,Invoice Billed,2024-01-19,RLM,Invoice successfully paid
ITAU593,7,Invoice Paid,2024-02-09,NVN,Invoice verified
ITAU593,8,Invoice Sent,2024-01-02,MRK,Invoice successfully paid
ITAU593,8,Invoice Billed,2024-01-14,MRK,Invoice issued to client
ITAU593,8,Invoice Paid,2024-02-01,OMW,Invoice issued to client
ITAU593,9,Invoice Sent,2024-01-06,AMF,Payment confirmation received
ITAU593,9,Invoice Billed,2024-01-20,SHS,Payment confirmation received
ITAU593,10,Invoice Sent,2023-08-06,TSR,Payment confirmation received
ITAU593,10,Invoice Billed,2023-08-16,AOW,Payment confirmation received
ITAU593,10,Invoice Paid,2023-08-31,TSR,Invoice issued to client
ITAU594,1,Invoice Sent,2022-12-01,TSR,Invoice successfully paid
ITAU594,1,Invoice Billed,2022-12-07,AMF,Invoice successfully paid
ITAU594,1,Invoice Paid,2023-01-12,AMF,Invoice verified
ITAU594,2,Invoice Sent,2022-05-24,TSR,Invoice issued to client
ITAU594,2,Invoice Billed,2022-06-03,SSM,Payment confirmation received
ITAU594,2,Invoice Paid,2022-07-02,OMW,Invoice verified
ITAU594,3,Invoice Sent,2022-06-23,AOW,Invoice verified
ITAU594,3,Invoice Billed,2022-06-29,RLM,Invoice verified
ITAU595,1,Invoice Sent,2022-05-22,DGS,Invoice successfully paid
ITAU595,1,Invoice Billed,2022-06-01,SSM,Payment confirmation received
ITAU595,1,Invoice Paid,2022-07-07,SSM,Invoice successfully paid
ITAU595,2,Invoice Sent,2022-06-06,SSM,Invoice successfully paid
ITAU595,2,Invoice Billed,2022-06-10,AMF,Finance approval completed
ITAU595,3,Invoice Sent,2022-06-05,MRK,Invoice issued to client
ITAU596,1,Invoice Sent,2022-04-14,AMF,Invoice successfully paid
ITAU596,1,Invoice Billed,2022-04-17,OMW,Payment confirmation received
ITAU596,1,Invoice Paid,2022-05-08,RLM,Payment confirmation received
ITAU596,2,Invoice Sent,2022-08-04,AMF,Payment confirmation received
ITAU596,2,Invoice Billed,2022-08-15,AOW,Invoice verified
ITAU596,2,Invoice Paid,2022-08-23,AOW,Payment confirmation received
ITAU596,3,Invoice Sent,2022-05-15,RLM,Finance approval completed
ITAU596,3,Invoice Billed,2022-05-28,AMF,Finance approval completed
ITAU596,3,Invoice Paid,2022-07-04,TSR,Payment confirmation received
ITAU597,1,Invoice Sent,2022-09-20,OMW,Finance approval completed
ITAU597,1,Invoice Billed,2022-09-28,OMW,Invoice verified
ITAU597,1,Invoice Paid,2022-10-08,DGS,Invoice successfully paid
ITAU597,2,Invoice Sent,2022-08-05,SHS,Invoice issued to client
ITAU597,2,Invoice Billed,2022-08-19,SSM,Finance approval completed
ITAU597,3,Invoice Sent,2022-10-01,SSM,Payment confirmation received
ITAU597,3,Invoice Billed,2022-10-05,AMF,Finance approval completed
ITAU597,3,Invoice Paid,2022-11-08,OMW,Payment confirmation received
ITAU598,1,Invoice Sent,2022-09-18,MRK,Invoice verified
ITAU598,1,Invoice Billed,2022-09-26,RLM,Invoice successfully paid
ITAU598,1,Invoice Paid,2022-10-23,RLM,Invoice verified
ITAU598,2,Invoice Sent,2022-06-19,MRK,Invoice issued to client
ITAU598,2,Invoice Billed,2022-06-27,SSM,Invoice verified
ITAU598,2,Invoice Paid,2022-07-25,TSR,Invoice issued to client
ITAU598,3,Invoice Sent,2022-08-25,AOW,Payment confirmation received
ITAU598,3,Invoice Billed,2022-09-04,RLM,Payment confirmation received
ITAU598,3,Invoice Paid,2022-09-23,AMF,Finance approval completed
ITAU599,1,Invoice Sent,2022-06-02,NVN,Invoice successfully paid
ITAU599,1,Invoice Billed,2022-06-14,RLM,Payment confirmation received
ITAU599,1,Invoice Paid,2022-07-27,MRK,Payment confirmation received
ITAU600,1,Invoice Sent,2022-07-24,DGS,Invoice verified
ITAU600,1,Invoice Billed,2022-08-04,MRK,Invoice issued to client
ITAU600,1,Invoice Paid,2022-08-17,AOW,Invoice verified
ITAU601,1,Invoice Sent,2022-07-30,SHS,Payment confirmation received
ITAU601,1,Invoice Billed,2022-08-08,DGS,Invoice successfully paid
ITAU601,1,Invoice Paid,2022-09-15,NVN,Finance approval completed
ITAU601,2,Invoice Sent,2022-06-04,MRK,Invoice successfully paid
ITAU601,2,Invoice Billed,2022-06-07,RLM,Payment confirmation received
ITAU601,2,Invoice Paid,2022-06-14,AMF,Invoice issued to client
ITAU601,3,Invoice Sent,2022-06-16,AOW,Invoice successfully paid
ITAU601,3,Invoice Billed,2022-06-26,DGS,Invoice successfully paid
ITAU601,3,Invoice Paid,2022-07-14,SSM,Invoice successfully paid
ITAU602,1,Invoice Sent,2022-08-26,RLM,Payment confirmation received
ITAU602,1,Invoice Billed,2022-09-09,DGS,Finance approval completed
ITAU602,1,Invoice Paid,2022-10-19,OMW,Invoice issued to client
ITAU603,1,Invoice Sent,2022-07-23,MRK,Payment confirmation received
ITAU603,1,Invoice Billed,2022-08-02,DGS,Invoice successfully paid
ITAU603,1,Invoice Paid,2022-08-22,AOW,Invoice verified
ITAU603,2,Invoice Sent,2022-07-28,OMW,Invoice successfully paid
ITAU603,2,Invoice Billed,2022-08-06,SSM,Invoice successfully paid
ITAU603,2,Invoice Paid,2022-09-12,SSM,Payment confirmation received
ITAU603,3,Invoice Sent,2022-07-08,AOW,Invoice verified
ITAU603,3,Invoice Billed,2022-07-16,AMF,Payment confirmation received
ITAU603,3,Invoice Paid,2022-08-05,MRK,Invoice issued to client
ITAU604,1,Invoice Sent,2022-10-29,RLM,Payment confirmation received
ITAU604,1,Invoice Billed,2022-11-05,TSR,Payment confirmation received
ITAU604,2,Invoice Sent,2022-06-20,DGS,Finance approval completed
ITAU604,2,Invoice Billed,2022-06-29,MRK,Finance approval completed
ITAU604,2,Invoice Paid,2022-08-05,AOW,Payment confirmation received
ITAU604,3,Invoice Sent,2022-09-14,SHS,Finance approval completed
ITAU604,3,Invoice Billed,2022-09-27,AOW,Payment confirmation received
