Job Code,Term,Baseline Date
TRAN101,1,2026-02-19
TRAN102,1,
TRAN103,1,2026-04-08
TRAN104,1,
TRAN105,1,
TRAN106,1,
TSOP003,1,
TSOP004,1,
TSOP005,1,2015-09-17
TSOP006,1,2016-10-28
TSOP007,1,2016-10-28
TSOP008,1,2016-10-28
TSOP009,1,
TSOP010,1,2018-06-08
TSOP010,2,2018-06-08
TSOP010,3,2018-08-01
TSOP010,4,2018-08-01
TSOP011,1,2018-07-02
TSOP011,2,2018-07-18
TSOP011,3,2018-07-20
TSOP011,4,2018-10-20
TSOP012,1,2018-09-30
TSOP012,2,2018-11-30
TSOP012,3,2018-12-31
TSOP012,4,2018-12-31
TSOP013,1,2019-04-30
TSOP013,2,2019-05-31
TSOP013,3,2019-06-30
TSOP014,1,2019-12-27
TSOP014,2,2019-12-31
TSOP014,3,2019-12-27
TSOP015,1,2021-03-28
TSOP015,2,2021-03-28
TSOP015,3,2020-01-31
TSOP016,1,2021-02-26
TSOP016,2,2021-02-26
TSOP016,3,2021-02-26
TSOP017,1,2021-06-16
TSOP017,2,2021-06-16
TSOP017,3,2021-09-24
TSOP017,4,2021-06-16
TSOP017,5,2021-09-24
TSOP018,1,2022-02-14
TSOP019,1,2022-07-21
TSOP019,2,2022-07-21
TSOP020,1,2022-11-15
TSOP020,2,2022-11-15
TSOP020,3,2022-11-15
TSOP021,1,2022-12-20
TSOP021,2,2022-12-20
TSOP021,3,2022-12-20
TSOP022,1,2022-11-22
TSOP022,2,2023-06-19
TSOP023,1,2022-12-31
TSOP023,2,2022-12-31
TSOP023,3,2022-12-31
TSOP024,1,2023-01-01
TSOP024,2,2023-01-01
TSOP025,1,2022-12-19
TSOP026,1,2022-12-19
TSOP027,1,2023-02-09
TSOP027,2,2023-02-09
TSOP027,3,2023-02-09
TSOP027,4,2023-02-09
TSOP028,1,2023-06-30
TSOP028,2,2023-06-30
TSOP028,3,2023-06-30
TSOP029,1,2023-03-26
TSOP029,2,2023-03-26
TSOP030,1,2023-07-07
TSOP030,2,2023-07-14
TSOP030,3,2023-08-31
TSOP031,1,2024-02-09
TSOP031,2,2024-03-12
TSOP032,1,2023-12-28
TSOP032,2,2024-02-20
TSOP032,3,2024-03-01
TSOP033,1,2024-06-07
TSOP034,1,2024-09-23
TSOP035,1,2024-12-02
TSOP036,1,2024-12-06
TSOP037,1,2024-11-29
TSOP037,2,2024-12-13
TSOP038,1,2025-11-28
TSOP038,2,2025-12-19
TSOP038,3,2026-01-16
TSOP039,1,
TSOP039,2,
TSOP039,3,
TSOP039,4,
TSOP040,1,2026-05-15
VNI01-25-10-01,1,2026-02-27
VNI01-25-10-01,2,2026-03-31
VNI01-25-10-01,3,2026-03-31
VNI01-25-10-02,1,2026-02-27
VNI01-25-10-02,2,2026-04-27
VNI01-25-10-02,3,2026-04-27
