Job Code,Position,Employee,Score Contribution (%)
SIMP050,PM,NFI,70
SIMP050,Co-PM,IFI,30
SIMP051,PD,DLP,70
SIMP051,Co-PD,RLM,30
SIMP051,PM,NFI,100
SIMP052,PD,TSR,100
SIMP052,PM,DGS,60
SIMP052,Co-PM,RLM,40
SIMP053,PD,AMF,70
SIMP053,Co-PD,JQV,30
SIMP053,PM,JQV,60
SIMP053,Co-PM,WNA,40
SIMP054,PD,DLP,100
SIMP054,PM,OMW,100
SIMP055,PD,HZR,100
SIMP055,PM,IFS,60
SIMP055,Co-PM,TSR,40
SIMP056,PD,HZR,100
SIMP056,PM,JQV,100
SIMP057,PD,AMF,100
SIMP057,PM,WNA,100
SIMP058,PD,OMW,100
SIMP058,PM,NFI,70
SIMP058,Co-PM,TSR,30
SIMP059,PD,DLP,70
SIMP059,Co-PD,RLM,30
SIMP059,PM,RLM,100
SIMP060,PD,IFS,60
SIMP060,Co-PD,HZR,40
SIMP060,PM,OMW,100
SIMP061,PD,DTP,70
SIMP061,Co-PD,AMF,30
SIMP061,PM,HZR,60
SIMP061,Co-PM,TLW,40
SIMP062,PD,RLM,70
SIMP062,Co-PD,AMF,30
SIMP062,PM,WNA,100
SIMP063,PD,IFS,70
SIMP063,Co-PD,OMW,30
SIMP063,PM,WNA,100
SIMP064,PD,TSR,70
SIMP064,Co-PD,FYA,30
SIMP064,PM,WNA,100
SIMP065,PD,IFI,100
SIMP065,PM,NFI,100
SIMP066,PD,DGS,100
SIMP066,PM,JQV,60
SIMP066,Co-PM,TSR,40
SIMP067,PD,WNA,100
SIMP067,PM,DLP,60
SIMP067,Co-PM,DGS,40
SIMP068,PD,AMF,100
SIMP068,PM,TLW,70
SIMP068,Co-PM,OMW,30
SIMP069,PD,RLM,70
SIMP069,Co-PD,HZR,30
SIMP069,PM,HZR,100
SIMP070,PD,RLM,70
SIMP070,Co-PD,JQV,30
SIMP070,PM,HZR,100
SIMP071,PD,DGS,60
SIMP071,Co-PD,OMW,40
SIMP071,PM,HZR,100
SIMP072,PD,DGS,60
SIMP072,Co-PD,DTP,40
SIMP072,PM,TSR,60
SIMP072,Co-PM,WNA,40
SIMP073,PD,RLM,60
SIMP073,Co-PD,DLP,40
SIMP073,PM,FYA,100
SIMP074,PD,NFI,100
SIMP074,PM,IFS,60
SIMP074,Co-PM,IFI,40
SIMP075,PD,RLM,100
SIMP075,PM,HZR,100
SIMP076,PD,DGS,100
SIMP076,PM,FYA,70
SIMP076,Co-PM,IFI,30
SIMP077,PD,TLW,100
SIMP077,PM,FYA,100
SIMP078,PD,NFI,70
SIMP078,Co-PD,RLM,30
SIMP078,PM,RLM,100
SIMP079,PD,TSR,100
SIMP079,PM,AMF,70
SIMP079,Co-PM,HZR,30
SIMP080,PD,OMW,100
SIMP080,PM,TLW,100
SIMP081,PD,IFI,100
SIMP081,PM,DLP,70
SIMP081,Co-PM,IFS,30
SIMP082,PD,DTP,60
SIMP082,Co-PD,IFS,40
SIMP082,PM,AMF,60
SIMP082,Co-PM,NFI,40
SIMP083,PD,NFI,60
SIMP083,Co-PD,FYA,40
SIMP083,PM,WNA,70
SIMP083,Co-PM,JQV,30
SIMP084,PD,AMF,100
SIMP084,PM,DGS,100
SIMP085,PD,RLM,100
SIMP085,PM,DLP,100
SIMP086,PD,DGS,100
SIMP086,PM,OMW,60
SIMP086,Co-PM,JQV,40
SIMP087,PD,TSR,70
SIMP087,Co-PD,DLP,30
SIMP087,PM,DLP,70
SIMP087,Co-PM,RLM,30
SIMP088,PD,DTP,100
SIMP088,PM,AMF,70
SIMP088,Co-PM,DGS,30
SIMP088A,PD,RLM,100
SIMP088A,PM,OMW,60
SIMP088A,Co-PM,JQV,40
SIMP089,PD,FYA,100
SIMP089,PM,DLP,70
SIMP089,Co-PM,DGS,30
SIMP090,PD,OMW,100
SIMP090,PM,DTP,60
SIMP090,Co-PM,AMF,40
SIMP091,PD,DLP,100
SIMP091,PM,AMF,100
SIMP092,PD,DGS,100
SIMP092,PM,DLP,100
SIMP093,PD,NFI,100
SIMP093,PM,DLP,70
SIMP093,Co-PM,JQV,30
SIMP094,PD,DTP,100
SIMP094,PM,DGS,70
SIMP094,Co-PM,DLP,30
SIMP095,PD,IFS,70
SIMP095,Co-PD,IFI,30
SIMP095,PM,WNA,70
SIMP095,Co-PM,HZR,30
SIMP096,PD,DLP,100
SIMP096,PM,IFS,70
SIMP096,Co-PM,AMF,30
SIMP097,PD,OMW,100
SIMP097,PM,JQV,70
SIMP097,Co-PM,FYA,30
SIMP098,PD,WNA,100
SIMP098,PM,FYA,100
SIMP099,PD,TLW,60
SIMP099,Co-PD,WNA,40
SIMP099,PM,IFS,100
SIMP100,PD,TSR,100
SIMP100,PM,IFS,70
SIMP100,Co-PM,DLP,30
SIMP101,PD,NFI,60
SIMP101,Co-PD,IFI,40
SIMP101,PM,HZR,100
SIMP102,PD,IFI,100
SIMP102,PM,FYA,100
SIMP103,PD,FYA,60
SIMP103,Co-PD,AMF,40
SIMP103,PM,DLP,100
SIMP104,PD,FYA,60
SIMP104,Co-PD,IFI,40
SIMP104,PM,WNA,60
SIMP104,Co-PM,TSR,40
SIMP105,PD,JQV,70
SIMP105,Co-PD,NFI,30
SIMP105,PM,AMF,100
SIMP106,PD,AMF,100
SIMP106,PM,NFI,100
SIMP107,PD,IFS,100
SIMP107,PM,HZR,100
SIMP107A,PD,IFI,60
SIMP107A,Co-PD,NFI,40
SIMP107A,PM,DGS,70
SIMP107A,Co-PM,DTP,30
SIMP108,PD,DLP,70
SIMP108,Co-PD,IFS,30
SIMP108,PM,JQV,100
SIMP109,PD,DLP,60
SIMP109,Co-PD,IFI,40
SIMP109,PM,OMW,100
SIMP110,PD,IFI,100
SIMP110,PM,FYA,60
SIMP110,Co-PM,DLP,40
SIMP111,PD,NFI,70
SIMP111,Co-PD,DLP,30
SIMP111,PM,IFI,100
SIMP112,PD,HZR,60
SIMP112,Co-PD,DGS,40
SIMP112,PM,DLP,100
SIMP113,PD,JQV,100
SIMP113,PM,FYA,100
SIMP114,PD,IFS,70
SIMP114,Co-PD,DTP,30
SIMP114,PM,TSR,100
SIMP115,PD,OMW,60
SIMP115,Co-PD,DGS,40
SIMP115,PM,WNA,100
SIMP116,PD,FYA,70
SIMP116,Co-PD,IFS,30
SIMP116,PM,JQV,60
SIMP116,Co-PM,TLW,40
SIMP117,PD,DTP,100
SIMP117,PM,JQV,100
SIMP117A,PD,JQV,100
SIMP117A,PM,AMF,100
SIMP118,PD,JQV,60
SIMP118,Co-PD,TLW,40
SIMP118,PM,DGS,60
SIMP118,Co-PM,FYA,40
SIMP119,PD,OMW,100
SIMP119,PM,RLM,100
SIMP120,PD,DGS,70
SIMP120,Co-PD,AMF,30
SIMP120,PM,FYA,70
SIMP120,Co-PM,OMW,30
SIMP121,PD,AMF,70
SIMP121,Co-PD,RLM,30
SIMP121,PM,DLP,70
SIMP121,Co-PM,DTP,30
SIMP122,PD,JQV,70
SIMP122,Co-PD,TLW,30
SIMP122,PM,OMW,100
SIMP123,PD,HZR,100
SIMP123,PM,TLW,70
SIMP123,Co-PM,JQV,30
SIMP124,PD,OMW,70
SIMP124,Co-PD,NFI,30
SIMP124,PM,RLM,60
SIMP124,Co-PM,IFS,40
SIMP124A,PD,NFI,100
SIMP124A,PM,JQV,100
SIMP125,PD,DGS,100
SIMP125,PM,WNA,100
SIMP125A,PD,DTP,100
SIMP125A,PM,NFI,100
SIMP126,PD,HZR,100
SIMP126,PM,NFI,70
SIMP126,Co-PM,OMW,30
SIMP127,PD,WNA,60
SIMP127,Co-PD,DTP,40
SIMP127,PM,TLW,70
SIMP127,Co-PM,TSR,30
SIMP127A,PD,TSR,100
SIMP127A,PM,NFI,100
SIMP128,PD,DGS,100
SIMP128,PM,DLP,60
SIMP128,Co-PM,WNA,40
SIMP129,PD,FYA,60
SIMP129,Co-PD,RLM,40
SIMP129,PM,NFI,100
SIMP130,PD,HZR,100
SIMP130,PM,AMF,100
SIMP131,PD,HZR,60
SIMP131,Co-PD,TLW,40
SIMP131,PM,DTP,60
SIMP131,Co-PM,AMF,40
SIMP132,PD,TSR,70
SIMP132,Co-PD,DLP,30
SIMP132,PM,OMW,100
SIMP133,PD,IFI,70
SIMP133,Co-PD,DTP,30
SIMP133,PM,TLW,70
SIMP133,Co-PM,DLP,30
SIMP134,PD,OMW,70
SIMP134,Co-PD,WNA,30
SIMP134,PM,IFI,100
SIMP135,PD,FYA,60
SIMP135,Co-PD,TLW,40
SIMP135,PM,TSR,60
SIMP135,Co-PM,IFI,40
SIMP136,PD,DLP,100
SIMP136,PM,JQV,100
SIMP137,PD,IFI,60
SIMP137,Co-PD,RLM,40
SIMP137,PM,DTP,70
SIMP137,Co-PM,DGS,30
SIMP138,PD,DLP,70
SIMP138,Co-PD,DTP,30
SIMP138,PM,TLW,70
SIMP138,Co-PM,OMW,30
SIMP139,PD,IFI,100
SIMP139,PM,WNA,100
SIMP140,PD,FYA,60
SIMP140,Co-PD,WNA,40
SIMP140,PM,DGS,100
SIMP141,PD,IFI,60
SIMP141,Co-PD,DGS,40
SIMP141,PM,IFS,100
SIMP142,PD,JQV,100
SIMP142,PM,OMW,70
SIMP142,Co-PM,DLP,30
SIMP143,PD,IFI,70
SIMP143,Co-PD,IFS,30
SIMP143,PM,DGS,100
SIMP144,PD,DTP,100
SIMP144,PM,OMW,70
SIMP144,Co-PM,JQV,30
SIMP145,PD,OMW,60
SIMP145,Co-PD,FYA,40
SIMP145,PM,DLP,100
SIMP146,PD,NFI,100
SIMP146,PM,RLM,100
SIMP147,PD,NFI,60
SIMP147,Co-PD,DLP,40
SIMP147,PM,RLM,70
SIMP147,Co-PM,TLW,30
SIMP148,PD,TLW,100
SIMP148,PM,DGS,70
SIMP148,Co-PM,RLM,30
SIMP149,PD,NFI,100
SIMP149,PM,AMF,100
SIMP150,PD,IFI,60
SIMP150,Co-PD,NFI,40
SIMP150,PM,DTP,70
SIMP150,Co-PM,TSR,30
SIMP151,PD,OMW,70
SIMP151,Co-PD,NFI,30
SIMP151,PM,HZR,60
SIMP151,Co-PM,TLW,40
SIMP152,PD,JQV,100
SIMP152,PM,NFI,60
SIMP152,Co-PM,TLW,40
SIMP153,PD,DTP,100
SIMP153,PM,JQV,60
SIMP153,Co-PM,IFI,40
SIMP154,PD,TSR,60
SIMP154,Co-PD,OMW,40
SIMP154,PM,NFI,70
SIMP154,Co-PM,DTP,30
SIMP155,PD,DTP,60
SIMP155,Co-PD,JQV,40
SIMP155,PM,FYA,70
SIMP155,Co-PM,OMW,30
SIMP156,PD,OMW,60
SIMP156,Co-PD,WNA,40
SIMP156,PM,TSR,70
SIMP156,Co-PM,DLP,30
SIMP157,PD,AMF,100
SIMP157,PM,HZR,60
SIMP157,Co-PM,TSR,40
SIMP158,PD,JQV,100
SIMP158,PM,WNA,100
SIMP159,PD,NFI,100
SIMP159,PM,FYA,100
SIMP160,PD,DLP,100
SIMP160,PM,NFI,100
SIMP161,PD,IFS,70
SIMP161,Co-PD,AMF,30
SIMP161,PM,NFI,100
SIMP162,PD,HZR,60
SIMP162,Co-PD,WNA,40
SIMP162,PM,FYA,100
SIMP163,PD,RLM,70
SIMP163,Co-PD,JQV,30
SIMP163,PM,DTP,60
SIMP163,Co-PM,TLW,40
SIMP164,PD,HZR,100
SIMP164,PM,DGS,100
SIMP165,PD,WNA,100
SIMP165,PM,TSR,70
SIMP165,Co-PM,DGS,30
SIMP166,PD,HZR,60
SIMP166,Co-PD,TLW,40
SIMP166,PM,WNA,100
SIMP167,PD,WNA,100
SIMP167,PM,IFI,100
SIMP168,PD,JQV,100
SIMP168,PM,FYA,70
SIMP168,Co-PM,AMF,30
SIMP169,PD,RLM,100
SIMP169,PM,NFI,100
SIMP170,PD,OMW,70
SIMP170,Co-PD,IFS,30
SIMP170,PM,IFI,60
SIMP170,Co-PM,AMF,40
SIMP171,PD,WNA,100
SIMP171,PM,OMW,100
SIMP172,PD,NFI,70
SIMP172,Co-PD,IFI,30
SIMP172,PM,AMF,100
SIMP173,PD,HZR,100
SIMP173,PM,WNA,60
SIMP173,Co-PM,RLM,40
SIMP174,PD,FYA,100
SIMP174,PM,TSR,100
SIMP175,PD,WNA,70
SIMP175,Co-PD,NFI,30
SIMP175,PM,IFS,70
SIMP175,Co-PM,DTP,30
SIMP176,PD,HZR,60
SIMP176,Co-PD,IFI,40
SIMP176,PM,DGS,100
SIMP177,PD,AMF,100
SIMP177,PM,HZR,70
SIMP177,Co-PM,DLP,30
SIMP177A,PD,AMF,60
SIMP177A,Co-PD,IFS,40
SIMP177A,PM,TSR,60
SIMP177A,Co-PM,DGS,40
SIMP177B,PD,JQV,60
SIMP177B,Co-PD,IFS,40
SIMP177B,PM,TSR,100
SIMP178,PD,AMF,100
SIMP178,PM,HZR,60
SIMP178,Co-PM,RLM,40
SIMP179,PD,IFI,70
SIMP179,Co-PD,DTP,30
SIMP179,PM,RLM,100
SIMP180,PD,OMW,100
SIMP180,PM,FYA,100
SIMP181,PD,AMF,100
SIMP181,PM,NFI,100
SIMP182,PD,NFI,60
SIMP182,Co-PD,FYA,40
SIMP182,PM,IFI,60
SIMP182,Co-PM,DGS,40
SIMP183,PD,TSR,70
SIMP183,Co-PD,WNA,30
SIMP183,PM,WNA,70
SIMP183,Co-PM,IFI,30
SIMP184,PD,NFI,100
SIMP184,PM,RLM,70
SIMP184,Co-PM,TSR,30
SPBE001,PD,FYA,60
SPBE001,Co-PD,IFI,40
SPBE001,PM,JQV,100
TRAN009,PD,DLP,70
TRAN009,Co-PD,TLW,30
TRAN009,PM,WNA,100
TRAN010,PD,OMW,70
TRAN010,Co-PD,IFS,30
TRAN010,PM,RLM,100
TRAN011,PD,DTP,100
TRAN011,PM,TLW,70
TRAN011,Co-PM,IFI,30
TRAN012,PD,RLM,100
TRAN012,PM,DTP,70
TRAN012,Co-PM,HZR,30
TRAN013,PD,FYA,70
TRAN013,Co-PD,JQV,30
TRAN013,PM,DGS,100
TRAN014,PD,RLM,60
TRAN014,Co-PD,JQV,40
TRAN014,PM,HZR,100
TRAN015,PD,NFI,60
TRAN015,Co-PD,DGS,40
TRAN015,PM,HZR,60
TRAN015,Co-PM,OMW,40
TRAN016,PD,IFI,60
TRAN016,Co-PD,IFS,40
TRAN016,PM,JQV,100
TRAN017,PD,DTP,100
TRAN017,PM,IFI,100
TRAN018,PD,DLP,100
TRAN018,PM,HZR,70
TRAN018,Co-PM,DTP,30
TRAN019,PD,DTP,70
TRAN019,Co-PD,TLW,30
TRAN019,PM,OMW,100
TRAN020,PD,NFI,100
TRAN020,PM,JQV,70
TRAN020,Co-PM,DGS,30
TRAN021,PD,TLW,70
TRAN021,Co-PD,DLP,30
TRAN021,PM,DLP,100
TRAN022,PD,FYA,60
TRAN022,Co-PD,AMF,40
TRAN022,PM,DLP,70
TRAN022,Co-PM,IFI,30
TRAN023,PD,IFS,60
TRAN023,Co-PD,OMW,40
TRAN023,PM,AMF,70
TRAN023,Co-PM,OMW,30
TRAN024,PD,HZR,100
TRAN024,PM,FYA,100
TRAN025,PD,FYA,60
TRAN025,Co-PD,DLP,40
TRAN025,PM,WNA,100
TRAN026,PD,HZR,70
TRAN026,Co-PD,JQV,30
TRAN026,PM,RLM,70
TRAN026,Co-PM,IFI,30
TRAN027,PD,TSR,60
TRAN027,Co-PD,WNA,40
TRAN027,PM,HZR,60
TRAN027,Co-PM,AMF,40
TRAN028,PD,JQV,60
TRAN028,Co-PD,DLP,40
TRAN028,PM,IFI,60
TRAN028,Co-PM,TLW,40
TRAN029,PD,TSR,60
TRAN029,Co-PD,WNA,40
TRAN029,PM,AMF,100
TRAN030,PD,TSR,70
TRAN030,Co-PD,JQV,30
TRAN030,PM,TLW,60
TRAN030,Co-PM,IFS,40
TRAN031,PD,WNA,100
TRAN031,PM,NFI,60
TRAN031,Co-PM,JQV,40
TRAN032,PD,WNA,100
TRAN032,PM,RLM,100
TRAN033,PD,NFI,100
TRAN033,PM,FYA,70
TRAN033,Co-PM,TSR,30
TRAN034,PD,TSR,100
TRAN034,PM,IFI,100
TRAN035,PD,DTP,100
TRAN035,PM,OMW,100
TRAN036,PD,DGS,100
TRAN036,PM,IFI,60
TRAN036,Co-PM,NFI,40
TRAN037,PD,NFI,70
TRAN037,Co-PD,FYA,30
TRAN037,PM,RLM,70
TRAN037,Co-PM,DGS,30
TRAN039,PD,OMW,100
TRAN039,PM,RLM,100
TRAN040,PD,TSR,70
TRAN040,Co-PD,DLP,30
TRAN040,PM,WNA,100
TRAN041,PD,DGS,60
TRAN041,Co-PD,IFI,40
TRAN041,PM,IFI,70
TRAN041,Co-PM,DLP,30
TRAN042,PD,IFS,100
TRAN042,PM,OMW,60
TRAN042,Co-PM,IFI,40
TRAN043,PD,JQV,60
TRAN043,Co-PD,WNA,40
TRAN043,PM,TLW,60
TRAN043,Co-PM,TSR,40
TRAN044,PD,RLM,100
TRAN044,PM,DTP,70
TRAN044,Co-PM,NFI,30
TRAN045,PD,HZR,100
TRAN045,PM,IFS,100
TRAN046,PD,WNA,60
TRAN046,Co-PD,OMW,40
TRAN046,PM,JQV,100
TRAN047,PD,TLW,100
TRAN047,PM,HZR,60
TRAN047,Co-PM,AMF,40
TRAN048,PD,JQV,60
TRAN048,Co-PD,IFI,40
TRAN048,PM,DLP,100
TRAN049,PD,IFI,100
TRAN049,PM,TLW,100
TRAN050,PD,NFI,70
TRAN050,Co-PD,HZR,30
TRAN050,PM,HZR,100
TRAN052,PD,TLW,60
TRAN052,Co-PD,JQV,40
TRAN052,PM,HZR,60
TRAN052,Co-PM,DTP,40
TRAN053,PD,AMF,70
TRAN053,Co-PD,FYA,30
TRAN053,PM,DLP,60
TRAN053,Co-PM,JQV,40
TRAN054,PD,DTP,70
TRAN054,Co-PD,NFI,30
TRAN054,PM,IFI,60
TRAN054,Co-PM,DLP,40
TRAN055,PD,NFI,100
TRAN055,PM,JQV,100
TRAN056,PD,NFI,70
TRAN056,Co-PD,AMF,30
TRAN056,PM,AMF,100
TRAN057,PD,TLW,70
TRAN057,Co-PD,TSR,30
TRAN057,PM,FYA,60
TRAN057,Co-PM,OMW,40
TRAN058,PD,OMW,100
TRAN058,PM,TSR,100
TRAN059,PD,JQV,70
TRAN059,Co-PD,IFI,30
TRAN059,PM,TSR,70
TRAN059,Co-PM,DGS,30
TRAN060,PD,WNA,100
TRAN060,PM,IFI,60
TRAN060,Co-PM,HZR,40
TRAN061,PD,TLW,100
TRAN061,PM,HZR,70
TRAN061,Co-PM,IFI,30
TRAN062,PD,AMF,70
TRAN062,Co-PD,JQV,30
TRAN062,PM,RLM,70
TRAN062,Co-PM,NFI,30
TRAN063,PD,RLM,100
TRAN063,PM,WNA,100
TRAN064,PD,JQV,100
TRAN064,PM,WNA,100
TRAN065,PD,TSR,60
TRAN065,Co-PD,IFI,40
TRAN065,PM,FYA,70
TRAN065,Co-PM,WNA,30
TRAN066,PD,HZR,100
TRAN066,PM,AMF,70
TRAN066,Co-PM,NFI,30
TRAN067,PD,IFI,100
TRAN067,PM,WNA,70
TRAN067,Co-PM,DTP,30
TRAN068,PD,RLM,100
TRAN068,PM,WNA,100
TRAN069,PD,RLM,100
TRAN069,PM,DLP,60
TRAN069,Co-PM,WNA,40
TRAN070,PD,IFI,100
TRAN070,PM,NFI,60
TRAN070,Co-PM,JQV,40
TRAN071,PD,TSR,60
TRAN071,Co-PD,IFI,40
TRAN071,PM,FYA,100
TRAN072,PD,FYA,100
TRAN072,PM,WNA,100
TRAN073,PD,IFI,100
TRAN073,PM,AMF,60
TRAN073,Co-PM,OMW,40
TRAN074,PD,OMW,70
TRAN074,Co-PD,AMF,30
TRAN074,PM,WNA,60
TRAN074,Co-PM,JQV,40
TRAN075,PD,TSR,60
TRAN075,Co-PD,TLW,40
TRAN075,PM,FYA,100
TRAN076,PD,AMF,70
TRAN076,Co-PD,JQV,30
TRAN076,PM,RLM,100
TRAN077,PD,JQV,100
TRAN077,PM,DTP,60
TRAN077,Co-PM,IFI,40
TRAN078,PD,OMW,70
TRAN078,Co-PD,TLW,30
TRAN078,PM,NFI,70
TRAN078,Co-PM,IFS,30
TRAN079,PD,TSR,60
TRAN079,Co-PD,JQV,40
TRAN079,PM,DLP,70
TRAN079,Co-PM,DGS,30
TRAN080,PD,HZR,100
TRAN080,PM,OMW,100
TRAN081,PD,NFI,60
TRAN081,Co-PD,DLP,40
TRAN081,PM,OMW,100
TRAN082,PD,TLW,60
TRAN082,Co-PD,RLM,40
TRAN082,PM,DLP,70
TRAN082,Co-PM,DTP,30
TRAN083,PD,TLW,60
TRAN083,Co-PD,NFI,40
TRAN083,PM,AMF,60
TRAN083,Co-PM,JQV,40
TRAN084,PD,DTP,100
TRAN084,PM,OMW,100
TRAN085,PD,TLW,70
TRAN085,Co-PD,NFI,30
TRAN085,PM,DGS,100
TRAN086,PD,FYA,70
TRAN086,Co-PD,IFI,30
TRAN086,PM,IFI,70
TRAN086,Co-PM,WNA,30
TRAN087,PD,FYA,100
TRAN087,PM,WNA,100
TRAN088,PD,WNA,70
TRAN088,Co-PD,FYA,30
TRAN088,PM,HZR,60
TRAN088,Co-PM,OMW,40
TRAN089,PD,RLM,60
TRAN089,Co-PD,NFI,40
TRAN089,PM,OMW,70
TRAN089,Co-PM,IFS,30
TRAN090,PD,JQV,60
TRAN090,Co-PD,RLM,40
TRAN090,PM,HZR,70
TRAN090,Co-PM,DGS,30
TRAN091,PD,DLP,100
TRAN091,PM,AMF,100
TRAN092,PD,TSR,100
TRAN092,PM,HZR,100
TRAN093,PD,JQV,100
TRAN093,PM,RLM,60
TRAN093,Co-PM,IFI,40
TRAN094,PD,HZR,60
TRAN094,Co-PD,DGS,40
TRAN094,PM,DLP,100
TRAN095,PD,AMF,70
TRAN095,Co-PD,WNA,30
TRAN095,PM,TLW,100
TRAN096,PD,DGS,70
TRAN096,Co-PD,TLW,30
TRAN096,PM,DTP,60
TRAN096,Co-PM,FYA,40
TRAN097,PD,JQV,100
TRAN097,PM,IFI,100
TRAN098,PD,NFI,70
TRAN098,Co-PD,FYA,30
TRAN098,PM,OMW,100
TRAN099,PD,DTP,70
TRAN099,Co-PD,TSR,30
TRAN099,PM,RLM,60
TRAN099,Co-PM,WNA,40
TRAN100,PD,OMW,60
TRAN100,Co-PD,HZR,40
TRAN100,PM,IFS,100
TRAN101,PD,TSR,60
TRAN101,Co-PD,IFI,40
TRAN101,PM,TLW,70
TRAN101,Co-PM,AMF,30
TRAN102,PD,WNA,60
TRAN102,Co-PD,FYA,40
TRAN102,PM,JQV,70
TRAN102,Co-PM,AMF,30
TRAN103,PD,DLP,100
TRAN103,PM,IFI,60
TRAN103,Co-PM,DTP,40
TRAN104,PD,DLP,70
TRAN104,Co-PD,DGS,30
TRAN104,PM,JQV,70
TRAN104,Co-PM,AMF,30
TRAN105,PD,AMF,70
TRAN105,Co-PD,OMW,30
TRAN105,PM,NFI,100
TRAN106,PD,WNA,60
TRAN106,Co-PD,NFI,40
TRAN106,PM,DLP,60
TRAN106,Co-PM,HZR,40
TSOP003,PD,OMW,100
TSOP003,PM,JQV,100
TSOP004,PD,JQV,70
TSOP004,Co-PD,TSR,30
TSOP004,PM,WNA,60
TSOP004,Co-PM,RLM,40
TSOP005,PD,FYA,100
TSOP005,PM,DGS,100
TSOP006,PD,AMF,70
TSOP006,Co-PD,OMW,30
TSOP006,PM,DTP,60
TSOP006,Co-PM,HZR,40
TSOP007,PD,DGS,100
TSOP007,PM,HZR,100
TSOP008,PD,TSR,60
TSOP008,Co-PD,AMF,40
TSOP008,PM,NFI,100
TSOP009,PD,OMW,60
TSOP009,Co-PD,JQV,40
TSOP009,PM,HZR,60
TSOP009,Co-PM,AMF,40
TSOP010,PD,IFI,100
TSOP010,PM,TLW,100
TSOP011,PD,IFI,70
TSOP011,Co-PD,OMW,30
TSOP011,PM,TLW,70
TSOP011,Co-PM,DGS,30
TSOP012,PD,WNA,60
TSOP012,Co-PD,AMF,40
TSOP012,PM,HZR,100
TSOP013,PD,HZR,70
TSOP013,Co-PD,WNA,30
TSOP013,PM,TSR,70
TSOP013,Co-PM,DLP,30
TSOP014,PD,OMW,70
TSOP014,Co-PD,DGS,30
TSOP014,PM,DTP,100
TSOP015,PD,WNA,100
TSOP015,PM,DLP,100
TSOP016,PD,DTP,100
TSOP016,PM,NFI,100
TSOP017,PD,AMF,100
TSOP017,PM,TSR,70
TSOP017,Co-PM,RLM,30
TSOP018,PD,FYA,70
TSOP018,Co-PD,HZR,30
TSOP018,PM,RLM,100
TSOP019,PD,RLM,70
TSOP019,Co-PD,FYA,30
TSOP019,PM,FYA,70
TSOP019,Co-PM,IFI,30
TSOP020,PD,AMF,100
TSOP020,PM,HZR,70
TSOP020,Co-PM,TLW,30
TSOP021,PD,DLP,70
TSOP021,Co-PD,TSR,30
TSOP021,PM,IFI,70
TSOP021,Co-PM,TLW,30
TSOP022,PD,OMW,70
TSOP022,Co-PD,DGS,30
TSOP022,PM,TLW,70
TSOP022,Co-PM,RLM,30
TSOP023,PD,NFI,100
TSOP023,PM,TLW,100
TSOP024,PD,AMF,100
TSOP024,PM,DGS,70
TSOP024,Co-PM,FYA,30
TSOP025,PD,HZR,70
TSOP025,Co-PD,IFS,30
TSOP025,PM,DLP,100
TSOP026,PD,TSR,70
TSOP026,Co-PD,AMF,30
TSOP026,PM,IFI,100
TSOP027,PD,FYA,100
TSOP027,PM,NFI,100
TSOP028,PD,WNA,70
TSOP028,Co-PD,IFS,30
TSOP028,PM,NFI,100
TSOP029,PD,DLP,100
TSOP029,PM,DTP,70
TSOP029,Co-PM,TSR,30
TSOP030,PD,JQV,100
TSOP030,PM,IFI,70
TSOP030,Co-PM,WNA,30
TSOP031,PD,DLP,60
TSOP031,Co-PD,IFS,40
TSOP031,PM,WNA,100
TSOP032,PD,TLW,70
TSOP032,Co-PD,OMW,30
TSOP032,PM,FYA,60
TSOP032,Co-PM,RLM,40
TSOP033,PD,OMW,60
TSOP033,Co-PD,DGS,40
TSOP033,PM,IFI,100
TSOP034,PD,JQV,60
TSOP034,Co-PD,TLW,40
TSOP034,PM,IFS,100
TSOP035,PD,DGS,60
TSOP035,Co-PD,DLP,40
TSOP035,PM,OMW,60
TSOP035,Co-PM,TSR,40
TSOP036,PD,HZR,100
TSOP036,PM,DLP,60
TSOP036,Co-PM,DTP,40
TSOP037,PD,IFS,60
TSOP037,Co-PD,AMF,40
TSOP037,PM,OMW,60
TSOP037,Co-PM,IFI,40
TSOP038,PD,OMW,100
TSOP038,PM,TSR,60
TSOP038,Co-PM,NFI,40
TSOP039,PD,TSR,70
TSOP039,Co-PD,OMW,30
TSOP039,PM,DTP,60
TSOP039,Co-PM,DLP,40
TSOP040,PD,NFI,60
TSOP040,Co-PD,DGS,40
TSOP040,PM,FYA,100
