Job Code,Position,Employee,Time Contribution (hours)
SIMP050,PM,NFI,28
SIMP050,Co-PM,IFI,12
SIMP051,PD,DLP,28
SIMP051,Co-PD,RLM,12
SIMP051,PM,NFI,40
SIMP052,PD,TSR,40
SIMP052,PM,DGS,24
SIMP052,Co-PM,RLM,16
SIMP053,PD,AMF,28
SIMP053,Co-PD,JQV,12
SIMP053,PM,JQV,24
SIMP053,Co-PM,WNA,16
SIMP054,PD,DLP,40
SIMP054,PM,OMW,40
SIMP055,PD,HZR,40
SIMP055,PM,IFS,24
SIMP055,Co-PM,TSR,16
SIMP056,PD,HZR,40
SIMP056,PM,JQV,40
SIMP057,PD,AMF,40
SIMP057,PM,WNA,40
SIMP058,PD,OMW,40
SIMP058,PM,NFI,28
SIMP058,Co-PM,TSR,12
SIMP059,PD,DLP,28
SIMP059,Co-PD,RLM,12
SIMP059,PM,RLM,40
SIMP060,PD,IFS,24
SIMP060,Co-PD,HZR,16
SIMP060,PM,OMW,40
SIMP061,PD,DTP,28
SIMP061,Co-PD,AMF,12
SIMP061,PM,HZR,24
SIMP061,Co-PM,TLW,16
SIMP062,PD,RLM,28
SIMP062,Co-PD,AMF,12
SIMP062,PM,WNA,40
SIMP063,PD,IFS,28
SIMP063,Co-PD,OMW,12
SIMP063,PM,WNA,40
SIMP064,PD,TSR,28
SIMP064,Co-PD,FYA,12
SIMP064,PM,WNA,40
SIMP065,PD,IFI,40
SIMP065,PM,NFI,40
SIMP066,PD,DGS,40
SIMP066,PM,JQV,24
SIMP066,Co-PM,TSR,16
SIMP067,PD,WNA,40
SIMP067,PM,DLP,24
SIMP067,Co-PM,DGS,16
SIMP068,PD,AMF,40
SIMP068,PM,TLW,28
SIMP068,Co-PM,OMW,12
SIMP069,PD,RLM,28
SIMP069,Co-PD,HZR,12
SIMP069,PM,HZR,40
SIMP070,PD,RLM,28
SIMP070,Co-PD,JQV,12
SIMP070,PM,HZR,40
SIMP071,PD,DGS,24
SIMP071,Co-PD,OMW,16
SIMP071,PM,HZR,40
SIMP072,PD,DGS,24
SIMP072,Co-PD,DTP,16
SIMP072,PM,TSR,24
SIMP072,Co-PM,WNA,16
SIMP073,PD,RLM,24
SIMP073,Co-PD,DLP,16
SIMP073,PM,FYA,40
SIMP074,PD,NFI,40
SIMP074,PM,IFS,24
SIMP074,Co-PM,IFI,16
SIMP075,PD,RLM,40
SIMP075,PM,HZR,40
SIMP076,PD,DGS,40
SIMP076,PM,FYA,28
SIMP076,Co-PM,IFI,12
SIMP077,PD,TLW,40
SIMP077,PM,FYA,40
SIMP078,PD,NFI,28
SIMP078,Co-PD,RLM,12
SIMP078,PM,RLM,40
SIMP079,PD,TSR,40
SIMP079,PM,AMF,28
SIMP079,Co-PM,HZR,12
SIMP080,PD,OMW,40
SIMP080,PM,TLW,40
SIMP081,PD,IFI,40
SIMP081,PM,DLP,28
SIMP081,Co-PM,IFS,12
SIMP082,PD,DTP,24
SIMP082,Co-PD,IFS,16
SIMP082,PM,AMF,24
SIMP082,Co-PM,NFI,16
SIMP083,PD,NFI,24
SIMP083,Co-PD,FYA,16
SIMP083,PM,WNA,28
SIMP083,Co-PM,JQV,12
SIMP084,PD,AMF,40
SIMP084,PM,DGS,40
SIMP085,PD,RLM,40
SIMP085,PM,DLP,40
SIMP086,PD,DGS,40
SIMP086,PM,OMW,24
SIMP086,Co-PM,JQV,16
SIMP087,PD,TSR,28
SIMP087,Co-PD,DLP,12
SIMP087,PM,DLP,28
SIMP087,Co-PM,RLM,12
SIMP088,PD,DTP,40
SIMP088,PM,AMF,28
SIMP088,Co-PM,DGS,12
SIMP088A,PD,RLM,40
SIMP088A,PM,OMW,24
SIMP088A,Co-PM,JQV,16
SIMP089,PD,FYA,40
SIMP089,PM,DLP,28
SIMP089,Co-PM,DGS,12
SIMP090,PD,OMW,40
SIMP090,PM,DTP,24
SIMP090,Co-PM,AMF,16
SIMP091,PD,DLP,40
SIMP091,PM,AMF,40
SIMP092,PD,DGS,40
SIMP092,PM,DLP,40
SIMP093,PD,NFI,40
SIMP093,PM,DLP,28
SIMP093,Co-PM,JQV,12
SIMP094,PD,DTP,40
SIMP094,PM,DGS,28
SIMP094,Co-PM,DLP,12
SIMP095,PD,IFS,28
SIMP095,Co-PD,IFI,12
SIMP095,PM,WNA,28
SIMP095,Co-PM,HZR,12
SIMP096,PD,DLP,40
SIMP096,PM,IFS,28
SIMP096,Co-PM,AMF,12
SIMP097,PD,OMW,40
SIMP097,PM,JQV,28
SIMP097,Co-PM,FYA,12
SIMP098,PD,WNA,40
SIMP098,PM,FYA,40
SIMP099,PD,TLW,24
SIMP099,Co-PD,WNA,16
SIMP099,PM,IFS,40
SIMP100,PD,TSR,40
SIMP100,PM,IFS,28
SIMP100,Co-PM,DLP,12
SIMP101,PD,NFI,24
SIMP101,Co-PD,IFI,16
SIMP101,PM,HZR,40
SIMP102,PD,IFI,40
SIMP102,PM,FYA,40
SIMP103,PD,FYA,24
SIMP103,Co-PD,AMF,16
SIMP103,PM,DLP,40
SIMP104,PD,FYA,24
SIMP104,Co-PD,IFI,16
SIMP104,PM,WNA,24
SIMP104,Co-PM,TSR,16
SIMP105,PD,JQV,28
SIMP105,Co-PD,NFI,12
SIMP105,PM,AMF,40
SIMP106,PD,AMF,40
SIMP106,PM,NFI,40
SIMP107,PD,IFS,40
SIMP107,PM,HZR,40
SIMP107A,PD,IFI,24
SIMP107A,Co-PD,NFI,16
SIMP107A,PM,DGS,28
SIMP107A,Co-PM,DTP,12
SIMP108,PD,DLP,28
SIMP108,Co-PD,IFS,12
SIMP108,PM,JQV,40
SIMP109,PD,DLP,24
SIMP109,Co-PD,IFI,16
SIMP109,PM,OMW,40
SIMP110,PD,IFI,40
SIMP110,PM,FYA,24
SIMP110,Co-PM,DLP,16
SIMP111,PD,NFI,28
SIMP111,Co-PD,DLP,12
SIMP111,PM,IFI,40
SIMP112,PD,HZR,24
SIMP112,Co-PD,DGS,16
SIMP112,PM,DLP,40
SIMP113,PD,JQV,40
SIMP113,PM,FYA,40
SIMP114,PD,IFS,28
SIMP114,Co-PD,DTP,12
SIMP114,PM,TSR,40
SIMP115,PD,OMW,24
SIMP115,Co-PD,DGS,16
SIMP115,PM,WNA,40
SIMP116,PD,FYA,28
SIMP116,Co-PD,IFS,12
SIMP116,PM,JQV,24
SIMP116,Co-PM,TLW,16
SIMP117,PD,DTP,40
SIMP117,PM,JQV,40
SIMP117A,PD,JQV,40
SIMP117A,PM,AMF,40
SIMP118,PD,JQV,24
SIMP118,Co-PD,TLW,16
SIMP118,PM,DGS,24
SIMP118,Co-PM,FYA,16
SIMP119,PD,OMW,40
SIMP119,PM,RLM,40
SIMP120,PD,DGS,28
SIMP120,Co-PD,AMF,12
SIMP120,PM,FYA,28
SIMP120,Co-PM,OMW,12
SIMP121,PD,AMF,28
SIMP121,Co-PD,RLM,12
SIMP121,PM,DLP,28
SIMP121,Co-PM,DTP,12
SIMP122,PD,JQV,28
SIMP122,Co-PD,TLW,12
SIMP122,PM,OMW,40
SIMP123,PD,HZR,40
SIMP123,PM,TLW,28
SIMP123,Co-PM,JQV,12
SIMP124,PD,OMW,28
SIMP124,Co-PD,NFI,12
SIMP124,PM,RLM,24
SIMP124,Co-PM,IFS,16
SIMP124A,PD,NFI,40
SIMP124A,PM,JQV,40
SIMP125,PD,DGS,40
SIMP125,PM,WNA,40
SIMP125A,PD,DTP,40
SIMP125A,PM,NFI,40
SIMP126,PD,HZR,40
SIMP126,PM,NFI,28
SIMP126,Co-PM,OMW,12
SIMP127,PD,WNA,24
SIMP127,Co-PD,DTP,16
SIMP127,PM,TLW,28
SIMP127,Co-PM,TSR,12
SIMP127A,PD,TSR,40
SIMP127A,PM,NFI,40
SIMP128,PD,DGS,40
SIMP128,PM,DLP,24
SIMP128,Co-PM,WNA,16
SIMP129,PD,FYA,24
SIMP129,Co-PD,RLM,16
SIMP129,PM,NFI,40
SIMP130,PD,HZR,40
SIMP130,PM,AMF,40
SIMP131,PD,HZR,24
SIMP131,Co-PD,TLW,16
SIMP131,PM,DTP,24
SIMP131,Co-PM,AMF,16
SIMP132,PD,TSR,28
SIMP132,Co-PD,DLP,12
SIMP132,PM,OMW,40
SIMP133,PD,IFI,28
SIMP133,Co-PD,DTP,12
SIMP133,PM,TLW,28
SIMP133,Co-PM,DLP,12
SIMP134,PD,OMW,28
SIMP134,Co-PD,WNA,12
SIMP134,PM,IFI,40
SIMP135,PD,FYA,24
SIMP135,Co-PD,TLW,16
SIMP135,PM,TSR,24
SIMP135,Co-PM,IFI,16
SIMP136,PD,DLP,40
SIMP136,PM,JQV,40
SIMP137,PD,IFI,24
SIMP137,Co-PD,RLM,16
SIMP137,PM,DTP,28
SIMP137,Co-PM,DGS,12
SIMP138,PD,DLP,28
SIMP138,Co-PD,DTP,12
SIMP138,PM,TLW,28
SIMP138,Co-PM,OMW,12
SIMP139,PD,IFI,40
SIMP139,PM,WNA,40
SIMP140,PD,FYA,24
SIMP140,Co-PD,WNA,16
SIMP140,PM,DGS,40
SIMP141,PD,IFI,24
SIMP141,Co-PD,DGS,16
SIMP141,PM,IFS,40
SIMP142,PD,JQV,40
SIMP142,PM,OMW,28
SIMP142,Co-PM,DLP,12
SIMP143,PD,IFI,28
SIMP143,Co-PD,IFS,12
SIMP143,PM,DGS,40
SIMP144,PD,DTP,40
SIMP144,PM,OMW,28
SIMP144,Co-PM,JQV,12
SIMP145,PD,OMW,24
SIMP145,Co-PD,FYA,16
SIMP145,PM,DLP,40
SIMP146,PD,NFI,40
SIMP146,PM,RLM,40
SIMP147,PD,NFI,24
SIMP147,Co-PD,DLP,16
SIMP147,PM,RLM,28
SIMP147,Co-PM,TLW,12
SIMP148,PD,TLW,40
SIMP148,PM,DGS,28
SIMP148,Co-PM,RLM,12
SIMP149,PD,NFI,40
SIMP149,PM,AMF,40
SIMP150,PD,IFI,24
SIMP150,Co-PD,NFI,16
SIMP150,PM,DTP,28
SIMP150,Co-PM,TSR,12
SIMP151,PD,OMW,28
SIMP151,Co-PD,NFI,12
SIMP151,PM,HZR,24
SIMP151,Co-PM,TLW,16
SIMP152,PD,JQV,40
SIMP152,PM,NFI,24
SIMP152,Co-PM,TLW,16
SIMP153,PD,DTP,40
SIMP153,PM,JQV,24
SIMP153,Co-PM,IFI,16
SIMP154,PD,TSR,24
SIMP154,Co-PD,OMW,16
SIMP154,PM,NFI,28
SIMP154,Co-PM,DTP,12
SIMP155,PD,DTP,24
SIMP155,Co-PD,JQV,16
SIMP155,PM,FYA,28
SIMP155,Co-PM,OMW,12
SIMP156,PD,OMW,24
SIMP156,Co-PD,WNA,16
SIMP156,PM,TSR,28
SIMP156,Co-PM,DLP,12
SIMP157,PD,AMF,40
SIMP157,PM,HZR,24
SIMP157,Co-PM,TSR,16
SIMP158,PD,JQV,40
SIMP158,PM,WNA,40
SIMP159,PD,NFI,40
SIMP159,PM,FYA,40
SIMP160,PD,DLP,40
SIMP160,PM,NFI,40
SIMP161,PD,IFS,28
SIMP161,Co-PD,AMF,12
SIMP161,PM,NFI,40
SIMP162,PD,HZR,24
SIMP162,Co-PD,WNA,16
SIMP162,PM,FYA,40
SIMP163,PD,RLM,28
SIMP163,Co-PD,JQV,12
SIMP163,PM,DTP,24
SIMP163,Co-PM,TLW,16
SIMP164,PD,HZR,40
SIMP164,PM,DGS,40
SIMP165,PD,WNA,40
SIMP165,PM,TSR,28
SIMP165,Co-PM,DGS,12
SIMP166,PD,HZR,24
SIMP166,Co-PD,TLW,16
SIMP166,PM,WNA,40
SIMP167,PD,WNA,40
SIMP167,PM,IFI,40
SIMP168,PD,JQV,40
SIMP168,PM,FYA,28
SIMP168,Co-PM,AMF,12
SIMP169,PD,RLM,40
SIMP169,PM,NFI,40
SIMP170,PD,OMW,28
SIMP170,Co-PD,IFS,12
SIMP170,PM,IFI,24
SIMP170,Co-PM,AMF,16
SIMP171,PD,WNA,40
SIMP171,PM,OMW,40
SIMP172,PD,NFI,28
SIMP172,Co-PD,IFI,12
SIMP172,PM,AMF,40
SIMP173,PD,HZR,40
SIMP173,PM,WNA,24
SIMP173,Co-PM,RLM,16
SIMP174,PD,FYA,40
SIMP174,PM,TSR,40
SIMP175,PD,WNA,28
SIMP175,Co-PD,NFI,12
SIMP175,PM,IFS,28
SIMP175,Co-PM,DTP,12
SIMP176,PD,HZR,24
SIMP176,Co-PD,IFI,16
SIMP176,PM,DGS,40
SIMP177,PD,AMF,40
SIMP177,PM,HZR,28
SIMP177,Co-PM,DLP,12
SIMP177A,PD,AMF,24
SIMP177A,Co-PD,IFS,16
SIMP177A,PM,TSR,24
SIMP177A,Co-PM,DGS,16
SIMP177B,PD,JQV,24
SIMP177B,Co-PD,IFS,16
SIMP177B,PM,TSR,40
SIMP178,PD,AMF,40
SIMP178,PM,HZR,24
SIMP178,Co-PM,RLM,16
SIMP179,PD,IFI,28
SIMP179,Co-PD,DTP,12
SIMP179,PM,RLM,40
SIMP180,PD,OMW,40
SIMP180,PM,FYA,40
SIMP181,PD,AMF,40
SIMP181,PM,NFI,40
SIMP182,PD,NFI,24
SIMP182,Co-PD,FYA,16
SIMP182,PM,IFI,24
SIMP182,Co-PM,DGS,16
SIMP183,PD,TSR,28
SIMP183,Co-PD,WNA,12
SIMP183,PM,WNA,28
SIMP183,Co-PM,IFI,12
SIMP184,PD,NFI,40
SIMP184,PM,RLM,28
SIMP184,Co-PM,TSR,12
SPBE001,PD,FYA,24
SPBE001,Co-PD,IFI,16
SPBE001,PM,JQV,40
TRAN009,PD,DLP,28
TRAN009,Co-PD,TLW,12
TRAN009,PM,WNA,40
TRAN010,PD,OMW,28
TRAN010,Co-PD,IFS,12
TRAN010,PM,RLM,40
TRAN011,PD,DTP,40
TRAN011,PM,TLW,28
TRAN011,Co-PM,IFI,12
TRAN012,PD,RLM,40
TRAN012,PM,DTP,28
TRAN012,Co-PM,HZR,12
TRAN013,PD,FYA,28
TRAN013,Co-PD,JQV,12
TRAN013,PM,DGS,40
TRAN014,PD,RLM,24
TRAN014,Co-PD,JQV,16
TRAN014,PM,HZR,40
TRAN015,PD,NFI,24
TRAN015,Co-PD,DGS,16
TRAN015,PM,HZR,24
TRAN015,Co-PM,OMW,16
TRAN016,PD,IFI,24
TRAN016,Co-PD,IFS,16
TRAN016,PM,JQV,40
TRAN017,PD,DTP,40
TRAN017,PM,IFI,40
TRAN018,PD,DLP,40
TRAN018,PM,HZR,28
TRAN018,Co-PM,DTP,12
TRAN019,PD,DTP,28
TRAN019,Co-PD,TLW,12
TRAN019,PM,OMW,40
TRAN020,PD,NFI,40
TRAN020,PM,JQV,28
TRAN020,Co-PM,DGS,12
TRAN021,PD,TLW,28
TRAN021,Co-PD,DLP,12
TRAN021,PM,DLP,40
TRAN022,PD,FYA,24
TRAN022,Co-PD,AMF,16
TRAN022,PM,DLP,28
TRAN022,Co-PM,IFI,12
TRAN023,PD,IFS,24
TRAN023,Co-PD,OMW,16
TRAN023,PM,AMF,28
TRAN023,Co-PM,OMW,12
TRAN024,PD,HZR,40
TRAN024,PM,FYA,40
TRAN025,PD,FYA,24
TRAN025,Co-PD,DLP,16
TRAN025,PM,WNA,40
TRAN026,PD,HZR,28
TRAN026,Co-PD,JQV,12
TRAN026,PM,RLM,28
TRAN026,Co-PM,IFI,12
TRAN027,PD,TSR,24
TRAN027,Co-PD,WNA,16
TRAN027,PM,HZR,24
TRAN027,Co-PM,AMF,16
TRAN028,PD,JQV,24
TRAN028,Co-PD,DLP,16
TRAN028,PM,IFI,24
TRAN028,Co-PM,TLW,16
TRAN029,PD,TSR,24
TRAN029,Co-PD,WNA,16
TRAN029,PM,AMF,40
TRAN030,PD,TSR,28
TRAN030,Co-PD,JQV,12
TRAN030,PM,TLW,24
TRAN030,Co-PM,IFS,16
TRAN031,PD,WNA,40
TRAN031,PM,NFI,24
TRAN031,Co-PM,JQV,16
TRAN032,PD,WNA,40
TRAN032,PM,RLM,40
TRAN033,PD,NFI,40
TRAN033,PM,FYA,28
TRAN033,Co-PM,TSR,12
TRAN034,PD,TSR,40
TRAN034,PM,IFI,40
TRAN035,PD,DTP,40
TRAN035,PM,OMW,40
TRAN036,PD,DGS,40
TRAN036,PM,IFI,24
TRAN036,Co-PM,NFI,16
TRAN037,PD,NFI,28
TRAN037,Co-PD,FYA,12
TRAN037,PM,RLM,28
TRAN037,Co-PM,DGS,12
TRAN039,PD,OMW,40
TRAN039,PM,RLM,40
TRAN040,PD,TSR,28
TRAN040,Co-PD,DLP,12
TRAN040,PM,WNA,40
TRAN041,PD,DGS,24
TRAN041,Co-PD,IFI,16
TRAN041,PM,IFI,28
TRAN041,Co-PM,DLP,12
TRAN042,PD,IFS,40
TRAN042,PM,OMW,24
TRAN042,Co-PM,IFI,16
TRAN043,PD,JQV,24
TRAN043,Co-PD,WNA,16
TRAN043,PM,TLW,24
TRAN043,Co-PM,TSR,16
TRAN044,PD,RLM,40
TRAN044,PM,DTP,28
TRAN044,Co-PM,NFI,12
TRAN045,PD,HZR,40
TRAN045,PM,IFS,40
TRAN046,PD,WNA,24
TRAN046,Co-PD,OMW,16
TRAN046,PM,JQV,40
TRAN047,PD,TLW,40
TRAN047,PM,HZR,24
TRAN047,Co-PM,AMF,16
TRAN048,PD,JQV,24
TRAN048,Co-PD,IFI,16
TRAN048,PM,DLP,40
TRAN049,PD,IFI,40
TRAN049,PM,TLW,40
TRAN050,PD,NFI,28
TRAN050,Co-PD,HZR,12
TRAN050,PM,HZR,40
TRAN052,PD,TLW,24
TRAN052,Co-PD,JQV,16
TRAN052,PM,HZR,24
TRAN052,Co-PM,DTP,16
TRAN053,PD,AMF,28
TRAN053,Co-PD,FYA,12
TRAN053,PM,DLP,24
TRAN053,Co-PM,JQV,16
TRAN054,PD,DTP,28
TRAN054,Co-PD,NFI,12
TRAN054,PM,IFI,24
TRAN054,Co-PM,DLP,16
TRAN055,PD,NFI,40
TRAN055,PM,JQV,40
TRAN056,PD,NFI,28
TRAN056,Co-PD,AMF,12
TRAN056,PM,AMF,40
TRAN057,PD,TLW,28
TRAN057,Co-PD,TSR,12
TRAN057,PM,FYA,24
TRAN057,Co-PM,OMW,16
TRAN058,PD,OMW,40
TRAN058,PM,TSR,40
TRAN059,PD,JQV,28
TRAN059,Co-PD,IFI,12
TRAN059,PM,TSR,28
TRAN059,Co-PM,DGS,12
TRAN060,PD,WNA,40
TRAN060,PM,IFI,24
TRAN060,Co-PM,HZR,16
TRAN061,PD,TLW,40
TRAN061,PM,HZR,28
TRAN061,Co-PM,IFI,12
TRAN062,PD,AMF,28
TRAN062,Co-PD,JQV,12
TRAN062,PM,RLM,28
TRAN062,Co-PM,NFI,12
TRAN063,PD,RLM,40
TRAN063,PM,WNA,40
TRAN064,PD,JQV,40
TRAN064,PM,WNA,40
TRAN065,PD,TSR,24
TRAN065,Co-PD,IFI,16
TRAN065,PM,FYA,28
TRAN065,Co-PM,WNA,12
TRAN066,PD,HZR,40
TRAN066,PM,AMF,28
TRAN066,Co-PM,NFI,12
TRAN067,PD,IFI,40
TRAN067,PM,WNA,28
TRAN067,Co-PM,DTP,12
TRAN068,PD,RLM,40
TRAN068,PM,WNA,40
TRAN069,PD,RLM,40
TRAN069,PM,DLP,24
TRAN069,Co-PM,WNA,16
TRAN070,PD,IFI,40
TRAN070,PM,NFI,24
TRAN070,Co-PM,JQV,16
TRAN071,PD,TSR,24
TRAN071,Co-PD,IFI,16
TRAN071,PM,FYA,40
TRAN072,PD,FYA,40
TRAN072,PM,WNA,40
TRAN073,PD,IFI,40
TRAN073,PM,AMF,24
TRAN073,Co-PM,OMW,16
TRAN074,PD,OMW,28
TRAN074,Co-PD,AMF,12
TRAN074,PM,WNA,24
TRAN074,Co-PM,JQV,16
TRAN075,PD,TSR,24
TRAN075,Co-PD,TLW,16
TRAN075,PM,FYA,40
TRAN076,PD,AMF,28
TRAN076,Co-PD,JQV,12
TRAN076,PM,RLM,40
TRAN077,PD,JQV,40
TRAN077,PM,DTP,24
TRAN077,Co-PM,IFI,16
TRAN078,PD,OMW,28
TRAN078,Co-PD,TLW,12
TRAN078,PM,NFI,28
TRAN078,Co-PM,IFS,12
TRAN079,PD,TSR,24
TRAN079,Co-PD,JQV,16
TRAN079,PM,DLP,28
TRAN079,Co-PM,DGS,12
TRAN080,PD,HZR,40
TRAN080,PM,OMW,40
TRAN081,PD,NFI,24
TRAN081,Co-PD,DLP,16
TRAN081,PM,OMW,40
TRAN082,PD,TLW,24
TRAN082,Co-PD,RLM,16
TRAN082,PM,DLP,28
TRAN082,Co-PM,DTP,12
TRAN083,PD,TLW,24
TRAN083,Co-PD,NFI,16
TRAN083,PM,AMF,24
TRAN083,Co-PM,JQV,16
TRAN084,PD,DTP,40
TRAN084,PM,OMW,40
TRAN085,PD,TLW,28
TRAN085,Co-PD,NFI,12
TRAN085,PM,DGS,40
TRAN086,PD,FYA,28
TRAN086,Co-PD,IFI,12
TRAN086,PM,IFI,28
TRAN086,Co-PM,WNA,12
TRAN087,PD,FYA,40
TRAN087,PM,WNA,40
TRAN088,PD,WNA,28
TRAN088,Co-PD,FYA,12
TRAN088,PM,HZR,24
TRAN088,Co-PM,OMW,16
TRAN089,PD,RLM,24
TRAN089,Co-PD,NFI,16
TRAN089,PM,OMW,28
TRAN089,Co-PM,IFS,12
TRAN090,PD,JQV,24
TRAN090,Co-PD,RLM,16
TRAN090,PM,HZR,28
TRAN090,Co-PM,DGS,12
TRAN091,PD,DLP,40
TRAN091,PM,AMF,40
TRAN092,PD,TSR,40
TRAN092,PM,HZR,40
TRAN093,PD,JQV,40
TRAN093,PM,RLM,24
TRAN093,Co-PM,IFI,16
TRAN094,PD,HZR,24
TRAN094,Co-PD,DGS,16
TRAN094,PM,DLP,40
TRAN095,PD,AMF,28
TRAN095,Co-PD,WNA,12
TRAN095,PM,TLW,40
TRAN096,PD,DGS,28
TRAN096,Co-PD,TLW,12
TRAN096,PM,DTP,24
TRAN096,Co-PM,FYA,16
TRAN097,PD,JQV,40
TRAN097,PM,IFI,40
TRAN098,PD,NFI,28
TRAN098,Co-PD,FYA,12
TRAN098,PM,OMW,40
TRAN099,PD,DTP,28
TRAN099,Co-PD,TSR,12
TRAN099,PM,RLM,24
TRAN099,Co-PM,WNA,16
TRAN100,PD,OMW,24
TRAN100,Co-PD,HZR,16
TRAN100,PM,IFS,40
TRAN101,PD,TSR,24
TRAN101,Co-PD,IFI,16
TRAN101,PM,TLW,28
TRAN101,Co-PM,AMF,12
TRAN102,PD,WNA,24
TRAN102,Co-PD,FYA,16
TRAN102,PM,JQV,28
TRAN102,Co-PM,AMF,12
TRAN103,PD,DLP,40
TRAN103,PM,IFI,24
TRAN103,Co-PM,DTP,16
TRAN104,PD,DLP,28
TRAN104,Co-PD,DGS,12
TRAN104,PM,JQV,28
TRAN104,Co-PM,AMF,12
TRAN105,PD,AMF,28
TRAN105,Co-PD,OMW,12
TRAN105,PM,NFI,40
TRAN106,PD,WNA,24
TRAN106,Co-PD,NFI,16
TRAN106,PM,DLP,24
TRAN106,Co-PM,HZR,16
TSOP003,PD,OMW,40
TSOP003,PM,JQV,40
TSOP004,PD,JQV,28
TSOP004,Co-PD,TSR,12
TSOP004,PM,WNA,24
TSOP004,Co-PM,RLM,16
TSOP005,PD,FYA,40
TSOP005,PM,DGS,40
TSOP006,PD,AMF,28
TSOP006,Co-PD,OMW,12
TSOP006,PM,DTP,24
TSOP006,Co-PM,HZR,16
TSOP007,PD,DGS,40
TSOP007,PM,HZR,40
TSOP008,PD,TSR,24
TSOP008,Co-PD,AMF,16
TSOP008,PM,NFI,40
TSOP009,PD,OMW,24
TSOP009,Co-PD,JQV,16
TSOP009,PM,HZR,24
TSOP009,Co-PM,AMF,16
TSOP010,PD,IFI,40
TSOP010,PM,TLW,40
TSOP011,PD,IFI,28
TSOP011,Co-PD,OMW,12
TSOP011,PM,TLW,28
TSOP011,Co-PM,DGS,12
TSOP012,PD,WNA,24
TSOP012,Co-PD,AMF,16
TSOP012,PM,HZR,40
TSOP013,PD,HZR,28
TSOP013,Co-PD,WNA,12
TSOP013,PM,TSR,28
TSOP013,Co-PM,DLP,12
TSOP014,PD,OMW,28
TSOP014,Co-PD,DGS,12
TSOP014,PM,DTP,40
TSOP015,PD,WNA,40
TSOP015,PM,DLP,40
TSOP016,PD,DTP,40
TSOP016,PM,NFI,40
TSOP017,PD,AMF,40
TSOP017,PM,TSR,28
TSOP017,Co-PM,RLM,12
TSOP018,PD,FYA,28
TSOP018,Co-PD,HZR,12
TSOP018,PM,RLM,40
TSOP019,PD,RLM,28
TSOP019,Co-PD,FYA,12
TSOP019,PM,FYA,28
TSOP019,Co-PM,IFI,12
TSOP020,PD,AMF,40
TSOP020,PM,HZR,28
TSOP020,Co-PM,TLW,12
TSOP021,PD,DLP,28
TSOP021,Co-PD,TSR,12
TSOP021,PM,IFI,28
TSOP021,Co-PM,TLW,12
TSOP022,PD,OMW,28
TSOP022,Co-PD,DGS,12
TSOP022,PM,TLW,28
TSOP022,Co-PM,RLM,12
TSOP023,PD,NFI,40
TSOP023,PM,TLW,40
TSOP024,PD,AMF,40
TSOP024,PM,DGS,28
TSOP024,Co-PM,FYA,12
TSOP025,PD,HZR,28
TSOP025,Co-PD,IFS,12
TSOP025,PM,DLP,40
TSOP026,PD,TSR,28
TSOP026,Co-PD,AMF,12
TSOP026,PM,IFI,40
TSOP027,PD,FYA,40
TSOP027,PM,NFI,40
TSOP028,PD,WNA,28
TSOP028,Co-PD,IFS,12
TSOP028,PM,NFI,40
TSOP029,PD,DLP,40
TSOP029,PM,DTP,28
TSOP029,Co-PM,TSR,12
TSOP030,PD,JQV,40
TSOP030,PM,IFI,28
TSOP030,Co-PM,WNA,12
TSOP031,PD,DLP,24
TSOP031,Co-PD,IFS,16
TSOP031,PM,WNA,40
TSOP032,PD,TLW,28
TSOP032,Co-PD,OMW,12
TSOP032,PM,FYA,24
TSOP032,Co-PM,RLM,16
TSOP033,PD,OMW,24
TSOP033,Co-PD,DGS,16
TSOP033,PM,IFI,40
TSOP034,PD,JQV,24
TSOP034,Co-PD,TLW,16
TSOP034,PM,IFS,40
TSOP035,PD,DGS,24
TSOP035,Co-PD,DLP,16
TSOP035,PM,OMW,24
TSOP035,Co-PM,TSR,16
TSOP036,PD,HZR,40
TSOP036,PM,DLP,24
TSOP036,Co-PM,DTP,16
TSOP037,PD,IFS,24
TSOP037,Co-PD,AMF,16
TSOP037,PM,OMW,24
TSOP037,Co-PM,IFI,16
TSOP038,PD,OMW,40
TSOP038,PM,TSR,24
TSOP038,Co-PM,NFI,16
TSOP039,PD,TSR,28
TSOP039,Co-PD,OMW,12
TSOP039,PM,DTP,24
TSOP039,Co-PM,DLP,16
TSOP040,PD,NFI,24
TSOP040,Co-PD,DGS,16
TSOP040,PM,FYA,40
